study id,publication,pubyear,location,Latitude,Longitude,microbial name,microbial type,inoculant type,experimental type,inoculum in tr,inoculum in ck,inoculum,inoculation amount,inoculation amount,soil weight,fiNAl inoculation amount,log10,unit,inoculant quantity ,inoculation location,soil use type,soil origin,soil type,sandy or not sandy,extraction part,soil ph,log10ph,soil tc,log10tc,soil soc,log10soc,tn,log10tn,tp,log10tp,organic p,log10op,tk,log10tk,an,log10an,ap,log10ap,ak,log10ak,sterilization,application background,stress,specific background,rate,fertilizer,fertilizer type,supply rate,NAtive,plant,plant latin,plant type,experimental duration,experimental.periods,variable,methods,unit,xc,sc,nc,xe,se,ne,ph,xc,xe,RRpH,yield,xc,xe,RRyield,plant biomass,xc,xe,RRbiomass,leaf biomass,xc,xe,RRleaf_biomass,shoot biomass,xc,xe,RRshoot_biomass,root biomass,xc,xe,RRroot_biomass,plant_p_leaf,xc,xe,RR_pleaf,plant_p_grain,xc,xe,RR_pgrain,plant_p_shoot,xc,xe,RR_pshoot,plant_p_root,xc,xe,RR_proot,plant_p,xc,xe,RR_pplant
94.000000 ,"liu, mohan(2019)",2019.000000 ,"xinghua city, jiangsu province, chiNA",32.910400 ,119.852300 ,"glomus aggregatum, g. intraradices, g. elunicatum and g. versiforme",amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,1.640000 ,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,6.716140 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sterilization,NA,no stress,NA,NA,fertilizer,p+bc,100mg/kg+5%,no NAtive,ryegrass,NA,herbaceous plants,63.000000 ,Short-term,phosphatase,acid pme,mg oh/g/12h,0.428177 ,0.013812 ,3.000000 ,0.455801 ,0.027624 ,3.000000 ,ph,6.716140 ,6.679040 ,(0.005539),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.970590 ,4.882350 ,(0.017912),NA,0.857143 ,0.742857 ,(0.143101),NA,NA,NA,NA,NA,NA,NA,NA,NA,3.812500 ,3.812500 ,0.000000 ,NA,5.305213 ,4.308512 ,(0.208097),NA,NA,NA,NA
94.000000 ,"liu, mohan(2019)",2019.000000 ,"xinghua city, jiangsu province, chiNA",32.910400 ,119.852300 ,"glomus aggregatum, g. intraradices, g. elunicatum and g. versiforme",amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,1.640000 ,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,4.471240 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,ryegrass,NA,herbaceous plants,63.000000 ,Short-term,phosphatase,pde,mg oh/g/13h,0.638122 ,0.022099 ,3.000000 ,0.685083 ,0.011050 ,3.000000 ,ph,4.471240 ,4.601110 ,0.028632 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.911760 ,3.470590 ,(0.119663),NA,0.714286 ,0.771429 ,0.076961 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.625000 ,2.000000 ,0.207639 ,NA,1.941527 ,2.132365 ,0.093757 ,NA,NA,NA,NA
94.000000 ,"liu, mohan(2019)",2019.000000 ,"xinghua city, jiangsu province, chiNA",32.910400 ,119.852300 ,"glomus aggregatum, g. intraradices, g. elunicatum and g. versiforme",amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,1.640000 ,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,4.359930 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sterilization,NA,no stress,NA,NA,fertilizer,p ,50mg/kg,no NAtive,ryegrass,NA,herbaceous plants,63.000000 ,Short-term,phosphatase,pde,mg oh/g/14h,0.546961 ,0.016575 ,3.000000 ,0.599448 ,0.011049 ,3.000000 ,ph,4.359930 ,4.452690 ,0.021052 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.352940 ,3.705880 ,(0.160931),NA,0.600000 ,0.514286 ,(0.154150),NA,NA,NA,NA,NA,NA,NA,NA,NA,4.750000 ,4.750000 ,0.000000 ,NA,4.076747 ,5.017291 ,0.207591 ,NA,NA,NA,NA
94.000000 ,"liu, mohan(2019)",2019.000000 ,"xinghua city, jiangsu province, chiNA",32.910400 ,119.852300 ,"glomus aggregatum, g. intraradices, g. elunicatum and g. versiforme",amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,1.640000 ,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,4.378480 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sterilization,NA,no stress,NA,NA,fertilizer,p ,100mg/kg,no NAtive,ryegrass,NA,herbaceous plants,63.000000 ,Short-term,phosphatase,pde,mg oh/g/15h,0.596685 ,0.016575 ,3.000000 ,0.580110 ,0.008288 ,3.000000 ,ph,4.378480 ,4.508350 ,0.029230 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.647060 ,4.029410 ,(0.142615),NA,0.714286 ,0.571429 ,(0.223143),NA,NA,NA,NA,NA,NA,NA,NA,NA,5.750000 ,6.125000 ,0.063179 ,NA,4.586281 ,5.151972 ,0.116310 ,NA,NA,NA,NA
94.000000 ,"liu, mohan(2019)",2019.000000 ,"xinghua city, jiangsu province, chiNA",32.910400 ,119.852300 ,"glomus aggregatum, g. intraradices, g. elunicatum and g. versiforme",amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,1.640000 ,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,6.623380 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sterilization,NA,no stress,NA,NA,fertilizer,bc,NA,no NAtive,ryegrass,NA,herbaceous plants,63.000000 ,Short-term,phosphatase,pde,mg oh/g/16h,0.088398 ,0.002762 ,3.000000 ,0.113260 ,0.005525 ,3.000000 ,ph,6.623380 ,6.604820 ,(0.002806),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.823530 ,4.205880 ,(0.137022),NA,0.714286 ,0.657143 ,(0.083382),NA,NA,NA,NA,NA,NA,NA,NA,NA,2.750000 ,2.937500 ,0.065958 ,NA,3.659697 ,3.725689 ,0.017871 ,NA,NA,NA,NA
94.000000 ,"liu, mohan(2019)",2019.000000 ,"xinghua city, jiangsu province, chiNA",32.910400 ,119.852300 ,"glomus aggregatum, g. intraradices, g. elunicatum and g. versiforme",amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,1.640000 ,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,6.641930 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sterilization,NA,no stress,NA,NA,fertilizer,p+bc,50mg/kg+5%,no NAtive,ryegrass,NA,herbaceous plants,63.000000 ,Short-term,phosphatase,pde,mg oh/g/17h,0.080111 ,0.008287 ,3.000000 ,0.099448 ,0.005525 ,3.000000 ,ph,6.641930 ,6.604820 ,(0.005603),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.882350 ,4.470590 ,(0.088106),NA,0.742857 ,0.657143 ,(0.122602),NA,NA,NA,NA,NA,NA,NA,NA,NA,3.500000 ,3.812500 ,0.085522 ,NA,4.982392 ,3.985850 ,(0.223159),NA,NA,NA,NA
94.000000 ,"liu, mohan(2019)",2019.000000 ,"xinghua city, jiangsu province, chiNA",32.910400 ,119.852300 ,"glomus aggregatum, g. intraradices, g. elunicatum and g. versiforme",amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,1.640000 ,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,6.716140 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sterilization,NA,no stress,NA,NA,fertilizer,p+bc,100mg/kg+5%,no NAtive,ryegrass,NA,herbaceous plants,63.000000 ,Short-term,phosphatase,pde,mg oh/g/18h,0.069061 ,0.005525 ,3.000000 ,0.091160 ,0.005525 ,3.000000 ,ph,6.716140 ,6.679040 ,(0.005539),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.970590 ,4.882350 ,(0.017912),NA,0.857143 ,0.742857 ,(0.143101),NA,NA,NA,NA,NA,NA,NA,NA,NA,3.812500 ,3.812500 ,0.000000 ,NA,5.305213 ,4.308512 ,(0.208097),NA,NA,NA,NA
96.000000 ,"liu, yifan(2023)",2023.000000 ,"jiangning area, NAnjing city, jiangsu prov-
ince, chiNA (31°43′12′′n, 118°46′24′′e)",31.720000 ,118.773333 ,funneliformis caledonium,amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,2.400000 ,NA,NA,NA,no,soils,farmland,cropland,NA,unknow,bulk,4.620000 ,0.664642 ,NA,NA,16.300000 ,1.212188 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.500000 ,1.537819 ,98.600000 ,1.993877 ,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,pepper,capsicum annuum l.,herbaceous plants,100.000000 ,Medium-term,phosphatase,alkaline pme,mg/g/24h,0.135000 ,0.086000 ,4.000000 ,0.268000 ,0.084000 ,4.000000 ,ph,5.460000 ,5.230000 ,(0.043038),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.424240 ,2.434340 ,0.536037 ,NA,0.193177 ,0.420469 ,0.777764 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.582677 ,1.724409 ,0.085767 ,NA,2.378238 ,0.233161 ,(2.322388),NA,NA,NA,NA
97.000000 ,"jabborova, dilfuza(2021)",2021.000000 ,"iari’s
division of microbiology in new delhi, india",31.720000 ,118.773333 ,amf,amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),none,amf inoculum yes,NA,NA,5.000000 ,NA,NA,NA,no,soils,farmland,cropland,NA,unknow,bulk,8.000000 ,0.903090 ,NA,NA,4.100000 ,0.612784 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,NAtive,fenugreek,trigonella foenum-graecum l.,herbaceous plants,40.000000 ,Short-term,phosphatase,alkaline pme,ug/g/h,76.100000 ,3.030000 ,5.000000 ,109.300000 ,4.210000 ,5.000000 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.080000 ,0.090000 ,0.117783 ,NA,0.650000 ,0.720000 ,0.102279 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97.000000 ,"jabborova, dilfuza(2021)",2021.000000 ,"iari’s
division of microbiology in new delhi, india",31.720000 ,118.773333 ,amf,amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),none,amf inoculum yes,NA,NA,5.000000 ,NA,NA,NA,no,soils,farmland,cropland,NA,unknow,bulk,8.000000 ,0.903090 ,NA,NA,4.100000 ,0.612784 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,fertilizer,biochar,1% w/v,NAtive,fenugreek,trigonella foenum-graecum l.,herbaceous plants,40.000000 ,Short-term,phosphatase,alkaline pme,ug/g/h,109.300000 ,4.210000 ,5.000000 ,118.600000 ,5.030000 ,5.000000 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100000 ,0.110000 ,0.095310 ,NA,0.770000 ,0.970000 ,0.230906 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98.000000 ,"liu, hui(2015)",2015.000000 ,"south chiNA normal university, guangzhou, chiNA",23.140600 ,113.351700 ,p. mohnii,amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,1.500000 ,NA,NA,NA,no,soils,NA,other,NA,unknow,rhizosphere,6.850000 ,0.835691 ,NA,NA,9.570766 ,0.980947 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.500000 ,1.060698 ,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,NA,solanum nigrum,herbaceous plants,70.000000 ,Short-term,phosphatase,acid pme,mg/g/24h,1.510000 ,0.130000 ,3.000000 ,2.000000 ,0.180000 ,3.000000 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.160000 ,2.260000 ,0.666945 ,NA,0.230000 ,0.560000 ,0.889857 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,459.350000 ,589.670000 ,0.249751 ,NA,316.240000 ,479.090000 ,0.415387 ,NA,NA,NA,NA
98.000000 ,"liu, hui(2015)",2015.000000 ,"south chiNA normal university, guangzhou, chiNA",23.140600 ,113.351700 ,g. versiforme bgc gd01c (gv),amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,1.500000 ,NA,NA,NA,no,soils,NA,other,NA,unknow,rhizosphere,6.850000 ,0.835691 ,NA,NA,9.570766 ,0.980947 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.500000 ,1.060698 ,NA,NA,sterilization,NA,stress,cd,25mg/kg,no fertilizer,NA,NA,no NAtive,NA,solanum nigrum,herbaceous plants,70.000000 ,Short-term,phosphatase,acid pme,mg/g/24h,1.140000 ,0.080000 ,3.000000 ,1.580000 ,0.110000 ,3.000000 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.870000 ,1.160000 ,0.287682 ,NA,0.240000 ,0.390000 ,0.485508 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,417.510000 ,541.250000 ,0.259573 ,NA,310.070000 ,415.380000 ,0.292396 ,NA,NA,NA,NA
98.000000 ,"liu, hui(2015)",2015.000000 ,"south chiNA normal university, guangzhou, chiNA",23.140600 ,113.351700 ,g. versiforme bgc gd01c (gv),amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,1.500000 ,NA,NA,NA,no,soils,NA,other,NA,unknow,rhizosphere,6.850000 ,0.835691 ,NA,NA,9.570766 ,0.980947 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.500000 ,1.060698 ,NA,NA,sterilization,NA,stress,cd,50mg/kg,no fertilizer,NA,NA,no NAtive,NA,solanum nigrum,herbaceous plants,70.000000 ,Short-term,phosphatase,acid pme,mg/g/24h,1.150000 ,0.120000 ,3.000000 ,1.670000 ,0.140000 ,3.000000 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.420000 ,0.620000 ,0.389465 ,NA,0.180000 ,0.270000 ,0.405465 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,370.410000 ,460.740000 ,0.218223 ,NA,284.300000 ,340.380000 ,0.180033 ,NA,NA,NA,NA
98.000000 ,"liu, hui(2015)",2015.000000 ,"south chiNA normal university, guangzhou, chiNA",23.140600 ,113.351700 ,g. versiforme bgc gd01c (gv),amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,1.500000 ,NA,NA,NA,no,soils,NA,other,NA,unknow,rhizosphere,6.850000 ,0.835691 ,NA,NA,9.570766 ,0.980947 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.500000 ,1.060698 ,NA,NA,sterilization,NA,stress,cd,100mg/kg,no fertilizer,NA,NA,no NAtive,NA,solanum nigrum,herbaceous plants,70.000000 ,Short-term,phosphatase,acid pme,mg/g/24h,1.640000 ,0.130000 ,3.000000 ,2.620000 ,0.190000 ,3.000000 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100000 ,0.410000 ,1.410987 ,NA,0.110000 ,0.230000 ,0.737599 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.420000 ,423.760000 ,0.267128 ,NA,224.360000 ,317.220000 ,0.346344 ,NA,NA,NA,NA
99.000000 ,"ci, dunwei(2023)",2023.000000 ,longitude 118◦17–118◦57 e and latitude 36◦56–37◦21 n,36.933333 ,118.283333 ,"funneliformis mosseae beg95
and rhizophagus irregularis sa",mix,mix,field,amf inoculum( consisted of soil colonized root fragments),none,amf inoculum yes,NA,NA,field,NA,NA,NA,no,seeds,farmland,cropland,saline–alkali soil,unknow,rhizosphere,8.800000 ,0.944483 ,NA,NA,3.828306 ,0.583007 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.200000 ,1.383815 ,93.600000 ,1.971276 ,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,peanut,NA,herbaceous plants,57.000000 ,Short-term,phosphatase,unknow,pg/g,1614.040000 ,551.311772 ,3.000000 ,3174.750000 ,514.557654 ,3.000000 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99.000000 ,"ci, dunwei(2023)",2023.000000 ,longitude 118◦17–118◦57 e and latitude 36◦56–37◦21 n,36.933333 ,118.283333 ,"funneliformis mosseae beg95
and rhizophagus irregularis sa",mix,mix,field,amf inoculum( consisted of soil colonized root fragments),none,amf inoculum yes,NA,NA,field,NA,NA,NA,no,seeds,farmland,cropland,saline–alkali soil,unknow,rhizosphere,8.800000 ,0.944483 ,NA,NA,3.828306 ,0.583007 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.200000 ,1.383815 ,93.600000 ,1.971276 ,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,peanut,NA,herbaceous plants,84.000000 ,Short-term,phosphatase,unknow,pg/g,1670.680000 ,698.328245 ,3.000000 ,2860.060000 ,496.145954 ,3.000000 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99.000000 ,"ci, dunwei(2023)",2023.000000 ,longitude 118◦17–118◦57 e and latitude 36◦56–37◦21 n,36.933333 ,118.283333 ,"funneliformis mosseae beg95
and rhizophagus irregularis sa",mix,mix,field,amf inoculum( consisted of soil colonized root fragments),none,amf inoculum yes,NA,NA,field,NA,NA,NA,no,seeds,farmland,cropland,saline–alkali soil,unknow,rhizosphere,8.800000 ,0.944483 ,NA,NA,3.828306 ,0.583007 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.200000 ,1.383815 ,93.600000 ,1.971276 ,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,peanut,NA,herbaceous plants,105.000000 ,Medium-term,phosphatase,unknow,pg/g,1684.920000 ,238.867127 ,3.000000 ,2990.970000 ,459.443797 ,3.000000 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99.000000 ,"ci, dunwei(2023)",2023.000000 ,"longitude 120◦12–120◦40 e, latitude 36◦34–37◦09 n",36.933333 ,118.283333 ,"funneliformis mosseae beg95
and rhizophagus irregularis sa",mix,mix,field,amf inoculum( consisted of soil colonized root fragments),none,amf inoculum yes,NA,NA,field,NA,NA,NA,no,seeds,farmland,cropland,tidal soil,unknow,rhizosphere,6.700000 ,0.826075 ,NA,NA,9.686775 ,0.986179 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.600000 ,1.695482 ,123.000000 ,2.089905 ,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,peanut,NA,herbaceous plants,57.000000 ,Short-term,phosphatase,unknow,pg/g,1650.790000 ,201.628035 ,3.000000 ,2021.160000 ,329.921038 ,3.000000 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99.000000 ,"ci, dunwei(2023)",2023.000000 ,"longitude 120◦12–120◦40 e, latitude 36◦34–37◦09 n",36.933333 ,118.283333 ,"funneliformis mosseae beg95
and rhizophagus irregularis sa",mix,mix,field,amf inoculum( consisted of soil colonized root fragments),none,amf inoculum yes,NA,NA,field,NA,NA,NA,no,seeds,farmland,cropland,tidal soil,unknow,rhizosphere,6.700000 ,0.826075 ,NA,NA,9.686775 ,0.986179 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.600000 ,1.695482 ,123.000000 ,2.089905 ,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,peanut,NA,herbaceous plants,84.000000 ,Short-term,phosphatase,unknow,pg/g,2539.680000 ,293.253522 ,3.000000 ,2867.720000 ,219.953132 ,3.000000 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99.000000 ,"ci, dunwei(2023)",2023.000000 ,"longitude 120◦12–120◦40 e, latitude 36◦34–37◦09 n",36.933333 ,118.283333 ,"funneliformis mosseae beg95
and rhizophagus irregularis sa",mix,mix,field,amf inoculum( consisted of soil colonized root fragments),none,amf inoculum yes,NA,NA,field,NA,NA,NA,no,seeds,farmland,cropland,tidal soil,unknow,rhizosphere,6.700000 ,0.826075 ,NA,NA,9.686775 ,0.986179 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.600000 ,1.695482 ,123.000000 ,2.089905 ,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,peanut,NA,herbaceous plants,105.000000 ,Medium-term,phosphatase,unknow,pg/g,2190.480000 ,549.856849 ,3.000000 ,1608.470000 ,36.650195 ,3.000000 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.000000 ,"soufiani, merieme(2023)",2023.000000 ,NA,31.634500 ,−8.0120,rhizophagus irregularis,amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),none,amf inoculum yes,NA,NA,3l,NA,NA,NA,no,soils,NA,other,NA,sandy,rhizosphere,8.190000 ,0.913284 ,NA,NA,3.016241 ,0.479466 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.720000 ,0.887617 ,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,NA,argania spinosa,tree,390.000000 ,Long-term,phosphatase,alkaline pme,ug/g/h,219.631000 ,4.490000 ,5.000000 ,245.007000 ,2.993000 ,5.000000 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392157 ,0.764706 ,0.667829 ,NA,0.470588 ,0.658824 ,0.336473 ,NA,0.090000 ,0.120000 ,0.287682 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.000000 ,"soufiani, merieme(2023)",2023.000000 ,NA,31.634500 ,−8.0120,"‘rhizargan consortium’ was composed of seven
genera, NAmely glomus (15 species), scutellospora (3 species), entrophospora (4 species), pacispora (2
species), gigaspora (4 species), acaulospora (10 species) and ambispora (1 species)",mix,mix,greenhouse,amf inoculum( consisted of soil colonized root fragments),none,amf inoculum yes,NA,NA,3l,NA,NA,NA,no,soils,NA,other,NA,sandy,rhizosphere,8.190000 ,0.913284 ,NA,NA,3.016241 ,0.479466 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.720000 ,0.887617 ,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,NAtive,NA,argania spinosa,tree,390.000000 ,Long-term,phosphatase,alkaline pme,ug/g/h,219.631000 ,4.490000 ,5.000000 ,292.830000 ,2.993000 ,5.000000 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392157 ,1.686270 ,1.458612 ,NA,0.470588 ,0.917647 ,0.667830 ,NA,0.090000 ,0.660000 ,1.992430 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.000000 ,"soufiani, merieme(2023)",2023.000000 ,NA,31.634500 ,−8.0120,rhizophagus irregularis,amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),none,amf inoculum yes,NA,NA,3l,NA,NA,NA,no,soils,NA,other,NA,sandy,rhizosphere,8.190000 ,0.913284 ,NA,NA,3.016241 ,0.479466 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.720000 ,0.887617 ,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,NA,argania spinosa,tree,750.000000 ,Long-term,phosphatase,alkaline pme,ug/g/h,286.713000 ,11.970000 ,5.000000 ,353.983000 ,2.993000 ,5.000000 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.627450 ,4.921570 ,0.305098 ,NA,3.505880 ,3.882350 ,0.101999 ,NA,0.300000 ,0.580000 ,0.659246 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.000000 ,"soufiani, merieme(2023)",2023.000000 ,NA,31.634500 ,−8.0120,"‘rhizargan consortium’ was composed of seven
genera, NAmely glomus (15 species), scutellospora (3 species), entrophospora (4 species), pacispora (2
species), gigaspora (4 species), acaulospora (10 species) and ambispora (1 species)",mix,mix,greenhouse,amf inoculum( consisted of soil colonized root fragments),none,amf inoculum yes,NA,NA,3l,NA,NA,NA,no,soils,NA,other,NA,sandy,rhizosphere,8.190000 ,0.913284 ,NA,NA,3.016241 ,0.479466 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.720000 ,0.887617 ,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,NAtive,NA,argania spinosa,tree,750.000000 ,Long-term,phosphatase,alkaline pme,ug/g/h,286.713000 ,11.970000 ,5.000000 ,404.797000 ,1.497000 ,5.000000 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.627450 ,8.019610 ,0.793360 ,NA,3.505880 ,4.847060 ,0.323931 ,NA,0.300000 ,0.690000 ,0.832909 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
