study id,publication,pubyear,location,Latitude,Longitude,microbial name,microbial type,inoculant type,experimental type,inoculum in tr,inoculum in ck,inoculum,inoculation amount,inoculation amount,soil weight,fiNAl inoculation amount,log10,unit,inoculant quantity ,inoculation location,soil use type,soil origin,soil type,sandy or not sandy,extraction part,soil ph,log10ph,soil tc,log10tc,soil soc,log10soc,tn,log10tn,tp,log10tp,organic p,log10op,tk,log10tk,an,log10an,ap,log10ap,ak,log10ak,sterilization,application background,stress,specific background,rate,fertilizer,fertilizer type,supply rate,NAtive,plant,plant latin,plant type,experimental duration,experimental.periods,variable
328.000000 ,"lima-rivera, d. l(2016)",2016.000000 ,NA,19.515600 ,−96.9153,geomyces pannorum,fungi,fungi,greenhouse,fungal suspension,water,fungi yes,NA,NA,NA,1000000000.000000 ,9.000000 ,spores/l soil,yes,soils,farmland,cropland,NA,sandy,bulk,4.380000 ,0.641474 ,NA,NA,40.023202 ,1.602312 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.450000 ,0.926857 ,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,oat,aveNA sativa,herbaceous plants,90.000000 ,Short-term,ap
328.000000 ,"lima-rivera, d. l(2016)",2016.000000 ,NA,19.515600 ,−96.9153,paecilomyces carneus,fungi,fungi,greenhouse,fungal suspension,water,fungi yes,NA,NA,NA,1000000000.000000 ,9.000000 ,spores/l soil,yes,soils,farmland,cropland,NA,sandy,bulk,4.380000 ,0.641474 ,NA,NA,40.023202 ,1.602312 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.450000 ,0.926857 ,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,oat,aveNA sativa,herbaceous plants,90.000000 ,Short-term,ap
329.000000 ," kohler, j.（2016）",2016.000000 ," 37º35033.200 n, 0º52035.500 w",37.584222 ,−0.867639,glomus mosseae,amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,NA,sandy,rhizosphere,7.700000 ,0.886491 ,NA,NA,4.300000 ,0.633468 ,0.210000 ,(0.677781),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,NA,dorycnium pentaphyllum l.,herbaceous plants,240.000000 ,Medium-term,ap
329.000000 ," kohler, j.（2016）",2016.000000 ," 37º35033.200 n, 0º52035.500 w",37.584222 ,−0.867639,glomus mosseae,amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,NA,sandy,rhizosphere,7.700000 ,0.886491 ,NA,NA,4.300000 ,0.633468 ,0.210000 ,(0.677781),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,fertilizer,sugar beet residue,NA,no NAtive,NA,dorycnium pentaphyllum l.,herbaceous plants,240.000000 ,Medium-term,ap
329.000000 ," kohler, j.（2016）",2016.000000 ," 37º35033.200 n, 0º52035.500 w",37.584222 ,−0.867639,glomus mosseae,amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,NA,sandy,rhizosphere,7.700000 ,0.886491 ,NA,NA,4.300000 ,0.633468 ,0.210000 ,(0.677781),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,NA,asteriscus maritimus l.,herbaceous plants,240.000000 ,Medium-term,ap
329.000000 ," kohler, j.（2016）",2016.000000 ," 37º35033.200 n, 0º52035.500 w",37.584222 ,−0.867639,glomus mosseae,amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,NA,sandy,rhizosphere,7.700000 ,0.886491 ,NA,NA,4.300000 ,0.633468 ,0.210000 ,(0.677781),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,fertilizer,sugar beet residue,NA,no NAtive,NA,asteriscus maritimus l.,herbaceous plants,240.000000 ,Medium-term,ap
330.000000 ,"martínez, oscar a(2015)",2015.000000 ,40 º20’s; 72º35’w,−40.005556,−72.583333,bacillus sp. n1-19NA,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,andisol,unknow,rhizosphere,5.400000 ,0.732394 ,NA,NA,98.607889 ,1.993912 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,wheat,triticum aestivum l. cv,crop,75.000000 ,Short-term,ap
330.000000 ,"martínez, oscar a(2015)",2015.000000 ,40 º20’s; 72º35’w,−40.005556,−72.583333,enterobacter sp. n0-29pa,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,andisol,unknow,rhizosphere,5.400000 ,0.732394 ,NA,NA,98.607889 ,1.993912 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,wheat,triticum aestivum l. cv,crop,75.000000 ,Short-term,ap
330.000000 ,"martínez, oscar a(2015)",2015.000000 ,40 º20’s; 72º35’w,−40.005556,−72.583333,pseudomoNAs sp. n1-55pa,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,andisol,unknow,rhizosphere,5.400000 ,0.732394 ,NA,NA,98.607889 ,1.993912 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,wheat,triticum aestivum l. cv,crop,75.000000 ,Short-term,ap
330.000000 ,"martínez, oscar a(2015)",2015.000000 ,40 º20’s; 72º35’w,−40.005556,−72.583333,serratia sp. n010lb,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,andisol,unknow,rhizosphere,5.400000 ,0.732394 ,NA,NA,98.607889 ,1.993912 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,wheat,triticum aestivum l. cv,crop,75.000000 ,Short-term,ap
330.000000 ,"martínez, oscar a(2015)",2015.000000 ,40 º20’s; 72º35’w,−40.005556,−72.583333,bacillus sp. n1-19NA,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,andisol,unknow,rhizosphere,5.400000 ,0.732394 ,NA,NA,98.607889 ,1.993912 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,oat,aveNA sativa l. cv. rayen,herbaceous plants,75.000000 ,Short-term,ap
330.000000 ,"martínez, oscar a(2015)",2015.000000 ,40 º20’s; 72º35’w,−40.005556,−72.583333,enterobacter sp. n0-29pa,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,andisol,unknow,rhizosphere,5.400000 ,0.732394 ,NA,NA,98.607889 ,1.993912 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,oat,aveNA sativa l. cv. rayen,herbaceous plants,75.000000 ,Short-term,ap
330.000000 ,"martínez, oscar a(2015)",2015.000000 ,40 º20’s; 72º35’w,−40.005556,−72.583333,pseudomoNAs sp. n1-55pa,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,andisol,unknow,rhizosphere,5.400000 ,0.732394 ,NA,NA,98.607889 ,1.993912 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,oat,aveNA sativa l. cv. rayen,herbaceous plants,75.000000 ,Short-term,ap
330.000000 ,"martínez, oscar a(2015)",2015.000000 ,40 º20’s; 72º35’w,−40.005556,−72.583333,serratia sp. n010lb,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,andisol,unknow,rhizosphere,5.400000 ,0.732394 ,NA,NA,98.607889 ,1.993912 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,oat,aveNA sativa l. cv. rayen,herbaceous plants,75.000000 ,Short-term,ap
330.000000 ,"martínez, oscar a(2015)",2015.000000 ,40 º20’s; 72º35’w,−40.005556,−72.583333,bacillus sp. n1-19NA,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,andisol,unknow,rhizosphere,5.400000 ,0.732394 ,NA,NA,98.607889 ,1.993912 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,barley,hordeumvulgare l. cv. pincoya,crop,75.000000 ,Short-term,ap
330.000000 ,"martínez, oscar a(2015)",2015.000000 ,40 º20’s; 72º35’w,−40.005556,−72.583333,enterobacter sp. n0-29pa,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,andisol,unknow,rhizosphere,5.400000 ,0.732394 ,NA,NA,98.607889 ,1.993912 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,barley,hordeumvulgare l. cv. pincoya,crop,75.000000 ,Short-term,ap
330.000000 ,"martínez, oscar a(2015)",2015.000000 ,40 º20’s; 72º35’w,−40.005556,−72.583333,pseudomoNAs sp. n1-55pa,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,andisol,unknow,rhizosphere,5.400000 ,0.732394 ,NA,NA,98.607889 ,1.993912 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,barley,hordeumvulgare l. cv. pincoya,crop,75.000000 ,Short-term,ap
330.000000 ,"martínez, oscar a(2015)",2015.000000 ,40 º20’s; 72º35’w,−40.005556,−72.583333,serratia sp. n010lb,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,andisol,unknow,rhizosphere,5.400000 ,0.732394 ,NA,NA,98.607889 ,1.993912 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,barley,hordeumvulgare l. cv. pincoya,crop,75.000000 ,Short-term,ap
333.000000 ,"mengual, carmen(2014)",2014.000000 ,"lat. 38	 120 n, long. 1	 130 w",38.200000 ,−1.216667,b. megaterium,bacteria,bacteria,field,bacterial suspension,water,bacteria yes,NA,NA,NA,10000000000.000000 ,10.000000 ,cfu/plant,yes,soils,NA,other,NA,not sandy,rhizosphere,8.500000 ,0.929419 ,98.500000 ,1.993436 ,18.300000 ,1.262451 ,0.001620 ,(2.790485),NA,NA,NA,NA,NA,NA,NA,NA,4.850000 ,0.685742 ,350.100000 ,2.544192 ,unsterilization,NA,no stress,NA,NA,no fertilizer,sugar beet,NA,NAtive,NA,lavandula dentata l.,crop,360.000000 ,Medium-term,ap
333.000000 ,"mengual, carmen(2014)",2014.000000 ,"lat. 38	 120 n, long. 1	 130 w",38.200000 ,−1.216667,enterobacter sp,bacteria,bacteria,field,bacterial suspension,water,bacteria yes,NA,NA,NA,10000000000.000000 ,10.000000 ,cfu/plant,yes,soils,NA,other,NA,not sandy,rhizosphere,8.500000 ,0.929419 ,98.500000 ,1.993436 ,18.300000 ,1.262451 ,0.001620 ,(2.790485),NA,NA,NA,NA,NA,NA,NA,NA,4.850000 ,0.685742 ,350.100000 ,2.544192 ,unsterilization,NA,no stress,NA,NA,no fertilizer,sugar beet,NA,NAtive,NA,lavandula dentata l.,crop,360.000000 ,Medium-term,ap
333.000000 ,"mengual, carmen(2014)",2014.000000 ,"lat. 38	 120 n, long. 1	 130 w",38.200000 ,−1.216667,b. thuringiensis,bacteria,bacteria,field,bacterial suspension,water,bacteria yes,NA,NA,NA,10000000000.000000 ,10.000000 ,cfu/plant,yes,soils,NA,other,NA,not sandy,rhizosphere,8.500000 ,0.929419 ,98.500000 ,1.993436 ,18.300000 ,1.262451 ,0.001620 ,(2.790485),NA,NA,NA,NA,NA,NA,NA,NA,4.850000 ,0.685742 ,350.100000 ,2.544192 ,unsterilization,NA,no stress,NA,NA,no fertilizer,sugar beet,NA,NAtive,NA,lavandula dentata l.,crop,360.000000 ,Medium-term,ap
333.000000 ,"mengual, carmen(2014)",2014.000000 ,"lat. 38	 120 n, long. 1	 130 w",38.200000 ,−1.216667,bacillus sp,bacteria,bacteria,field,bacterial suspension,water,bacteria yes,NA,NA,NA,10000000000.000000 ,10.000000 ,cfu/plant,yes,soils,NA,other,NA,not sandy,rhizosphere,8.500000 ,0.929419 ,98.500000 ,1.993436 ,18.300000 ,1.262451 ,0.001620 ,(2.790485),NA,NA,NA,NA,NA,NA,NA,NA,4.850000 ,0.685742 ,350.100000 ,2.544192 ,unsterilization,NA,no stress,NA,NA,no fertilizer,sugar beet,NA,NAtive,NA,lavandula dentata l.,crop,360.000000 ,Medium-term,ap
333.000000 ,"mengual, carmen(2014)",2014.000000 ,"lat. 38	 120 n, long. 1	 130 w",38.200000 ,−1.216667,b. megaterium,bacteria,bacteria,field,bacterial suspension,water,bacteria yes,NA,NA,NA,10000000000.000000 ,10.000000 ,cfu/plant,yes,soils,NA,other,NA,not sandy,rhizosphere,8.500000 ,0.929419 ,98.500000 ,1.993436 ,18.300000 ,1.262451 ,0.001620 ,(2.790485),NA,NA,NA,NA,NA,NA,NA,NA,4.850000 ,0.685742 ,350.100000 ,2.544192 ,unsterilization,NA,no stress,NA,NA,fertilizer,sugar beet,NA,NAtive,NA,lavandula dentata l.,crop,360.000000 ,Medium-term,ap
333.000000 ,"mengual, carmen(2014)",2014.000000 ,"lat. 38	 120 n, long. 1	 130 w",38.200000 ,−1.216667,enterobacter sp,bacteria,bacteria,field,bacterial suspension,water,bacteria yes,NA,NA,NA,10000000000.000000 ,10.000000 ,cfu/plant,yes,soils,NA,other,NA,not sandy,rhizosphere,8.500000 ,0.929419 ,98.500000 ,1.993436 ,18.300000 ,1.262451 ,0.001620 ,(2.790485),NA,NA,NA,NA,NA,NA,NA,NA,4.850000 ,0.685742 ,350.100000 ,2.544192 ,unsterilization,NA,no stress,NA,NA,fertilizer,sugar beet,NA,NAtive,NA,lavandula dentata l.,crop,360.000000 ,Medium-term,ap
333.000000 ,"mengual, carmen(2014)",2014.000000 ,"lat. 38	 120 n, long. 1	 130 w",38.200000 ,−1.216667,b. thuringiensis,bacteria,bacteria,field,bacterial suspension,water,bacteria yes,NA,NA,NA,10000000000.000000 ,10.000000 ,cfu/plant,yes,soils,NA,other,NA,not sandy,rhizosphere,8.500000 ,0.929419 ,98.500000 ,1.993436 ,18.300000 ,1.262451 ,0.001620 ,(2.790485),NA,NA,NA,NA,NA,NA,NA,NA,4.850000 ,0.685742 ,350.100000 ,2.544192 ,unsterilization,NA,no stress,NA,NA,fertilizer,sugar beet,NA,NAtive,NA,lavandula dentata l.,crop,360.000000 ,Medium-term,ap
333.000000 ,"mengual, carmen(2014)",2014.000000 ,"lat. 38	 120 n, long. 1	 130 w",38.200000 ,−1.216667,bacillus sp,bacteria,bacteria,field,bacterial suspension,water,bacteria yes,NA,NA,NA,10000000000.000000 ,10.000000 ,cfu/plant,yes,soils,NA,other,NA,not sandy,rhizosphere,8.500000 ,0.929419 ,98.500000 ,1.993436 ,18.300000 ,1.262451 ,0.001620 ,(2.790485),NA,NA,NA,NA,NA,NA,NA,NA,4.850000 ,0.685742 ,350.100000 ,2.544192 ,unsterilization,NA,no stress,NA,NA,fertilizer,sugar beet,NA,NAtive,NA,lavandula dentata l.,crop,360.000000 ,Medium-term,ap
334.000000 ,"hu, junli(2009)",2009.000000 ,"(35	000n, 114	240e)",35.000000 ,114.400000 ,glomus caledonium (nicol. & gerd.) trappe & gerdemann 90036,amf,amf,field,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,8.600000 ,0.934498 ,NA,NA,4.500000 ,0.653213 ,0.450000 ,(0.346787),0.500000 ,(0.301030),NA,NA,18.600000 ,1.269513 ,9.510000 ,0.978181 ,NA,NA,78.800000 ,1.896526 ,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,NAtive,maize,NA,crop,107.000000 ,Medium-term,ap
334.000000 ,"hu, junli(2009)",2009.000000 ,"(35	000n, 114	240e)",35.000000 ,114.400000 ,glomus caledonium (nicol. & gerd.) trappe & gerdemann 90036,amf,amf,field,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,8.600000 ,0.934498 ,NA,NA,4.500000 ,0.653213 ,0.450000 ,(0.346787),0.500000 ,(0.301030),NA,NA,18.600000 ,1.269513 ,9.510000 ,0.978181 ,NA,NA,78.800000 ,1.896526 ,unsterilization,NA,no stress,NA,NA,fertilizer,mineral nk fertilizer,NA,NAtive,maize,NA,crop,107.000000 ,Medium-term,ap
334.000000 ,"hu, junli(2009)",2009.000000 ,"(35	000n, 114	240e)",35.000000 ,114.400000 ,glomus caledonium (nicol. & gerd.) trappe & gerdemann 90036,amf,amf,field,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,8.600000 ,0.934498 ,NA,NA,4.500000 ,0.653213 ,0.450000 ,(0.346787),0.500000 ,(0.301030),NA,NA,18.600000 ,1.269513 ,9.510000 ,0.978181 ,NA,NA,78.800000 ,1.896526 ,unsterilization,NA,no stress,NA,NA,fertilizer,mineral npk fertilizer,NA,NAtive,maize,NA,crop,107.000000 ,Medium-term,ap
334.000000 ,"hu, junli(2009)",2009.000000 ,"(35	000n, 114	240e)",35.000000 ,114.400000 ,glomus caledonium (nicol. & gerd.) trappe & gerdemann 90036,amf,amf,field,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,8.600000 ,0.934498 ,NA,NA,4.500000 ,0.653213 ,0.450000 ,(0.346787),0.500000 ,(0.301030),NA,NA,18.600000 ,1.269513 ,9.510000 ,0.978181 ,NA,NA,78.800000 ,1.896526 ,unsterilization,NA,no stress,NA,NA,fertilizer,halforganic amendment plus halfmineral fertilizer,NA,NAtive,maize,NA,crop,107.000000 ,Medium-term,ap
334.000000 ,"hu, junli(2009)",2009.000000 ,"(35	000n, 114	240e)",35.000000 ,114.400000 ,glomus caledonium (nicol. & gerd.) trappe & gerdemann 90036,amf,amf,field,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,8.600000 ,0.934498 ,NA,NA,4.500000 ,0.653213 ,0.450000 ,(0.346787),0.500000 ,(0.301030),NA,NA,18.600000 ,1.269513 ,9.510000 ,0.978181 ,NA,NA,78.800000 ,1.896526 ,unsterilization,NA,no stress,NA,NA,fertilizer,organic amendment,NA,NAtive,maize,NA,crop,107.000000 ,Medium-term,ap
335.000000 ,"schoebitz, mauricio(2014)",2014.000000 ,"lat. 38° 12′ n, long. 1°
13′ w",38.200000 ,−1.216667,"azospirillum brasilense, pantoea dispersa",bacteria,bacteria,field,bacterial medium,sterilized bacterial medium,bacteria yes,"1*109cfu/g, 30g/plant",NA,NA,30000000000.000000 ,10.477121 ,cfu/plant,yes,soils,NA,other,NA,unknow,rhizosphere,8.800000 ,0.944483 ,98.500000 ,1.993436 ,10.614849 ,1.025914 ,1.620000 ,0.209515 ,NA,NA,NA,NA,NA,NA,NA,NA,4.850000 ,0.685742 ,350.100000 ,2.544192 ,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,NA,cistus albidus l.,shrub,480.000000 ,Long-term,ap
335.000000 ,"schoebitz, mauricio(2014)",2014.000000 ,"lat. 38° 12′ n, long. 1°
13′ w",38.200000 ,−1.216667,"azospirillum brasilense, pantoea dispersa",bacteria,bacteria,field,bacterial medium,sterilized bacterial medium,bacteria yes,"1*109cfu/g, 30g/plant",NA,NA,30000000000.000000 ,10.477121 ,cfu/plant,yes,soils,NA,other,NA,unknow,bulk,8.800000 ,0.944483 ,98.500000 ,1.993436 ,10.614849 ,1.025914 ,1.620000 ,0.209515 ,NA,NA,NA,NA,NA,NA,NA,NA,4.850000 ,0.685742 ,350.100000 ,2.544192 ,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,NA,cistus albidus l.,shrub,480.000000 ,Long-term,ap
335.000000 ,"schoebitz, mauricio(2014)",2014.000000 ,"lat. 38° 12′ n, long. 1°
13′ w",38.200000 ,−1.216667,"azospirillum brasilense, pantoea dispersa",bacteria,bacteria,field,bacterial medium,sterilized bacterial medium,bacteria yes,"1*109cfu/g, 30g/plant",NA,NA,30000000000.000000 ,10.477121 ,cfu/plant,yes,soils,NA,other,NA,unknow,rhizosphere,8.800000 ,0.944483 ,98.500000 ,1.993436 ,10.614849 ,1.025914 ,1.620000 ,0.209515 ,NA,NA,NA,NA,NA,NA,NA,NA,4.850000 ,0.685742 ,350.100000 ,2.544192 ,unsterilization,NA,no stress,NA,NA,fertilizer,organic residue,NA,no NAtive,NA,cistus albidus l.,shrub,480.000000 ,Long-term,ap
335.000000 ,"schoebitz, mauricio(2014)",2014.000000 ,"lat. 38° 12′ n, long. 1°
13′ w",38.200000 ,−1.216667,"azospirillum brasilense, pantoea dispersa",bacteria,bacteria,field,bacterial medium,sterilized bacterial medium,bacteria yes,"1*109cfu/g, 30g/plant",NA,NA,30000000000.000000 ,10.477121 ,cfu/plant,yes,soils,NA,other,NA,unknow,bulk,8.800000 ,0.944483 ,98.500000 ,1.993436 ,10.614849 ,1.025914 ,1.620000 ,0.209515 ,NA,NA,NA,NA,NA,NA,NA,NA,4.850000 ,0.685742 ,350.100000 ,2.544192 ,unsterilization,NA,no stress,NA,NA,fertilizer,organic residue,NA,no NAtive,NA,cistus albidus l.,shrub,480.000000 ,Long-term,ap
336.000000 ,"shahzad, sher muhammad(2014)",2014.000000 ,"latitude 31° 25′ n, longitude 73° 5′ e",31.416667 ,73.083333 ,m. ciceri,bacteria,bacteria,field,bacterial suspension,water,bacteria yes,NA,NA,NA,NA,NA,NA,no,seeds,farmland,cropland,NA,not sandy,bulk,7.400000 ,0.869232 ,NA,NA,3.600000 ,0.556303 ,NA,NA,NA,NA,NA,NA,NA,NA,340.000000 ,2.531479 ,8.300000 ,0.919078 ,136.000000 ,2.133539 ,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,chickpea,NA,herbaceous plants,NA,NA,ap
336.000000 ,"shahzad, sher muhammad(2014)",2014.000000 ,"latitude 31° 25′ n, longitude 73° 5′ e",31.416667 ,73.083333 ,s. marcescens (sf3),bacteria,bacteria,field,bacterial suspension,water,bacteria yes,NA,NA,NA,NA,NA,NA,no,seeds,farmland,cropland,NA,not sandy,bulk,7.400000 ,0.869232 ,NA,NA,3.600000 ,0.556303 ,NA,NA,NA,NA,NA,NA,NA,NA,340.000000 ,2.531479 ,8.300000 ,0.919078 ,136.000000 ,2.133539 ,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,chickpea,NA,herbaceous plants,NA,NA,ap
336.000000 ,"shahzad, sher muhammad(2014)",2014.000000 ,"latitude 31° 25′ n, longitude 73° 5′ e",31.416667 ,73.083333 ,serratia spp. (st9),bacteria,bacteria,field,bacterial suspension,water,bacteria yes,NA,NA,NA,NA,NA,NA,no,seeds,farmland,cropland,NA,not sandy,bulk,7.400000 ,0.869232 ,NA,NA,3.600000 ,0.556303 ,NA,NA,NA,NA,NA,NA,NA,NA,340.000000 ,2.531479 ,8.300000 ,0.919078 ,136.000000 ,2.133539 ,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,chickpea,NA,herbaceous plants,NA,NA,ap
336.000000 ,"shahzad, sher muhammad(2014)",2014.000000 ,"latitude 31° 25′ n, longitude 73° 5′ e",31.416667 ,73.083333 ,m. ciceri+sf3,bacteria,bacteria,field,bacterial suspension,water,bacteria yes,NA,NA,NA,NA,NA,NA,no,seeds,farmland,cropland,NA,not sandy,bulk,7.400000 ,0.869232 ,NA,NA,3.600000 ,0.556303 ,NA,NA,NA,NA,NA,NA,NA,NA,340.000000 ,2.531479 ,8.300000 ,0.919078 ,136.000000 ,2.133539 ,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,chickpea,NA,herbaceous plants,NA,NA,ap
336.000000 ,"shahzad, sher muhammad(2014)",2014.000000 ,"latitude 31° 25′ n, longitude 73° 5′ e",31.416667 ,73.083333 ,m. ciceri + st9,bacteria,bacteria,field,bacterial suspension,water,bacteria yes,NA,NA,NA,NA,NA,NA,no,seeds,farmland,cropland,NA,not sandy,bulk,7.400000 ,0.869232 ,NA,NA,3.600000 ,0.556303 ,NA,NA,NA,NA,NA,NA,NA,NA,340.000000 ,2.531479 ,8.300000 ,0.919078 ,136.000000 ,2.133539 ,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,chickpea,NA,herbaceous plants,NA,NA,ap
336.000000 ,"shahzad, sher muhammad(2014)",2014.000000 ,"latitude 31° 25′ n, longitude 73° 5′ e",31.416667 ,73.083333 ,m. ciceri,bacteria,bacteria,field,bacterial suspension,water,bacteria yes,NA,NA,NA,NA,NA,NA,no,seeds,farmland,cropland,NA,not sandy,bulk,7.400000 ,0.869232 ,NA,NA,3.600000 ,0.556303 ,NA,NA,NA,NA,NA,NA,NA,NA,340.000000 ,2.531479 ,8.300000 ,0.919078 ,136.000000 ,2.133539 ,unsterilization,NA,no stress,NA,NA,fertilizer,p-enriched compost,NA,no NAtive,chickpea,NA,herbaceous plants,NA,NA,ap
336.000000 ,"shahzad, sher muhammad(2014)",2014.000000 ,"latitude 31° 25′ n, longitude 73° 5′ e",31.416667 ,73.083333 ,s. marcescens (sf3),bacteria,bacteria,field,bacterial suspension,water,bacteria yes,NA,NA,NA,NA,NA,NA,no,seeds,farmland,cropland,NA,not sandy,bulk,7.400000 ,0.869232 ,NA,NA,3.600000 ,0.556303 ,NA,NA,NA,NA,NA,NA,NA,NA,340.000000 ,2.531479 ,8.300000 ,0.919078 ,136.000000 ,2.133539 ,unsterilization,NA,no stress,NA,NA,fertilizer,p-enriched compost,NA,no NAtive,chickpea,NA,herbaceous plants,NA,NA,ap
