study id,location,Latitude,Longitude
367.000000 ,"31.4294◦n, 73.0750◦e",31.4294,73.075
367.000000 ,"31.4294◦n, 73.0750◦e",31.4294,73.075
367.000000 ,"31.4294◦n, 73.0750◦e",31.4294,73.075
367.000000 ,"31.4294◦n, 73.0750◦e",31.4294,73.075
367.000000 ,"31.4294◦n, 73.0750◦e",31.4294,73.075
367.000000 ,"31.4294◦n, 73.0750◦e",31.4294,73.075
369.000000 ,"31°7′ n, 119°12′ e",31.116667,119.2
369.000000 ,"31°7′ n, 119°12′ e",31.116667,119.2
370.000000 ,32◦747 n and 119◦1315 e,31.748889,118.543333
370.000000 ,32◦747 n and 119◦1315 e,31.748889,118.543333
370.000000 ,32◦747 n and 119◦1315 e,31.748889,118.543333
370.000000 ,32◦747 n and 119◦1315 e,31.748889,118.543333
370.000000 ,32◦747 n and 119◦1315 e,31.748889,118.543333
370.000000 ,32◦747 n and 119◦1315 e,31.748889,118.543333
370.000000 ,32◦747 n and 119◦1315 e,31.748889,118.543333
370.000000 ,32◦747 n and 119◦1315 e,31.748889,118.543333
371.000000 ,"36°00′35.6""n, 103°36′58.4""e",36.009889,103.616222
371.000000 ,"36°00′35.6""n, 103°36′58.4""e",36.009889,103.616222
373.000000 ,"31◦7′ n, 119◦12′ e",31.116667,119.2
373.000000 ,"31◦7′ n, 119◦12′ e",31.116667,119.2
373.000000 ,"31◦7′ n, 119◦12′ e",31.116667,119.2
373.000000 ,"31◦7′ n, 119◦12′ e",31.116667,119.2
373.000000 ,"31◦7′ n, 119◦12′ e",31.116667,119.2
373.000000 ,"31◦7′ n, 119◦12′ e",31.116667,119.2
373.000000 ,"31◦7′ n, 119◦12′ e",31.116667,119.2
373.000000 ,"31◦7′ n, 119◦12′ e",31.116667,119.2
373.000000 ,"31◦7′ n, 119◦12′ e",31.116667,119.2
373.000000 ,"31◦7′ n, 119◦12′ e",31.116667,119.2
373.000000 ,"31◦7′ n, 119◦12′ e",31.116667,119.2
373.000000 ,"31◦7′ n, 119◦12′ e",31.116667,119.2
