study.id,publication,pubyear,location,Latitude,Longitude,microbial.name,microbial.type,inoculant.type,experimental.type,inoculum.in.tr,inoculum.in.ck,inoculum,inoculation.amount,inoculation.amount.1,soil.weight,fiNAl.inoculation.amount,log10,unit,inoculant.quantity,inoculation.location,soil.use.type,soil.origin,soil.type,sandy.or.not.sandy,extraction.part,soil.ph,log10ph,soil.tc,log10tc,soil.soc,log10soc,tn,log10tn,tp,log10tp,organic.p,log10op,tk,log10tk,an,log10an,ap,log10ap,ak,log10ak,sterilization,application.background,stress,specific.background,rate,fertilizer,fertilizer.type,supply.rate,native,plant,plant.latin,plant.type,experimental.duration,experimental.periods,variable,methods,unit.1,xc,sc,nc,xe,se,ne,ph,xc.1,xe.1,RRpH,yield,xc.2,xe.2,RRyield,plant.biomass,xc.3,xe.3,RRbiomass,leaf.biomass,xc.4,xe.4,RRleaf_biomass,shoot.biomass,xc.5,xe.5,RRshoot_biomass,root.biomass,xc.6,xe.6,RRroot_biomass,plant_p_leaf,xc.7,xe.7,RR_pleaf,plant_p_grain,xc.8,xe.8,RR_pgrain,plant_p_shoot,xc.9,xe.9,RR_pshoot,plant_p_root,xc.10,xe.10,RR_proot,plant_p,xc.11,xe.11,RR_pplant,RR,Vi
103,"han,yanyan(2022)",2022,NA,34.28,108.07,rhizophagus intraradices (bgc ah01),amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,0.95,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sterilization,NA,stress,dry,NA,fertilizer,30ml,NA,no native,NA,populus cathayaNA,tree,60,Short-term,tp,acid digestion,mg/kg,0.209227,0.02146,3,0.370172,0.024678,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.570547976,0.004988199
112,"xie, kunhao(2022)",2022,"NAnkou pilot base of the chinese academy
of agricultural sciences in beijing",40.255,116.137,b. subtilis,pgpr,bacteria,field,commercial,water,bacterial medium yes,"150kg/ha, 10*1010 cfu/g",NA,field,1.50E+10,10.176091,cfu/ha soil,yes,soils,farmland,cropland,NA,unknow,bulk,7.2,NA,NA,NA,13.341067,1.125191,1.29,0.11059,1.56,0.193125,NA,NA,24.8,1.394452,NA,NA,234.2,2.369587,NA,NA,unsterilization,NA,no stress,NA,NA,fertilizer,tomato plant residue compost,NA,no native,ginger,NA,herbaceous plants,NA,NA,tp,acid digestion,%,0.18,0.01,3,0.18,0.01,3,ph,7.2,7.3,0.013793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.002057613
112,"xie, kunhao(2022)",2022,"NAnkou pilot base of the chinese academy
of agricultural sciences in beijing",40.255,116.137,b. amyloliquefaciens sqr9,pgpr,bacteria,field,commercial,water,bacterial medium yes,"150kg/ha, 10*1010 cfu/g",NA,field,1.50E+10,10.176091,cfu/ha soil,yes,soils,farmland,cropland,NA,unknow,bulk,7.2,NA,NA,NA,13.341067,1.125191,1.29,0.11059,1.56,0.193125,NA,NA,24.8,1.394452,NA,NA,234.2,2.369587,NA,NA,unsterilization,NA,no stress,NA,NA,fertilizer,tomato plant residue compost,NA,no native,ginger,NA,herbaceous plants,NA,NA,tp,acid digestion,%,0.18,0.01,3,0.17,0.01,3,ph,7.2,7.3,0.013793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.057158414,0.002182209
129,"luo, lin(2023)",2023,"guizhou minzu
university",26.559,106.672,psf gyahh-cct186 (penicillium),psf,fungi,greenhouse,fungal suspension,water,fungi yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,NA,not sandy,rhizosphere,7.03,0.846955,NA,NA,20.707657,1.316131,2.24,0.350248,0.71,-0.148742,NA,NA,NA,NA,NA,NA,13.6,1.133539,283.31,2.452262,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no native,pakchoi,brassica chinensis l.,herbaceous plants,50,Short-term,tp,unknow,mg/kg,1.26,0.05,3,1.1,0.07,3,ph,7.13,6.83,-0.042987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.839419,1.0834,0.25515,NA,0.06,0.08,0.287682,NA,NA,NA,NA,NA,NA,NA,NA,NA,1263.64,1336.36,0.055953,NA,1336.36,1809.09,0.302874,NA,NA,NA,NA,-0.135801541,0.001874764
129,"luo, lin(2023)",2023,"guizhou minzu
university",26.559,106.672,ahbb-ct196 (aspergillus) ,psf,fungi,greenhouse,fungal suspension,water,fungi yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,NA,not sandy,rhizosphere,7.03,0.846955,NA,NA,20.707657,1.316131,2.24,0.350248,0.71,-0.148742,NA,NA,NA,NA,NA,NA,13.6,1.133539,283.31,2.452262,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no native,pakchoi,brassica chinensis l.,herbaceous plants,50,Short-term,tp,unknow,mg/kg,1.26,0.05,3,1.2,0.01,3,ph,7.13,6.88,-0.035693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.839419,0.970124,0.144714,NA,0.06,0.069744,0.150481,NA,NA,NA,NA,NA,NA,NA,NA,NA,1263.64,1418.18,0.115378,NA,1336.36,2109.09,0.456307,NA,NA,NA,NA,-0.048790164,0.000548049
129,"luo, lin(2023)",2023,"guizhou minzu
university",26.559,106.672,"psf gyahh-cct186 (penicillium), ahbb-ct196 (aspergillus) ",psf,fungi,greenhouse,fungal suspension,water,fungi yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,NA,not sandy,rhizosphere,7.03,0.846955,NA,NA,20.707657,1.316131,2.24,0.350248,0.71,-0.148742,NA,NA,NA,NA,NA,NA,13.6,1.133539,283.31,2.452262,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no native,pakchoi,brassica chinensis l.,herbaceous plants,50,Short-term,tp,unknow,mg/kg,1.26,0.05,3,1.06,0.06,3,ph,7.13,6.63,-0.072706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.839419,1.26349,0.408923,NA,0.06,0.1,0.510826,NA,NA,NA,NA,NA,NA,NA,NA,NA,1263.64,1536.36,0.19542,NA,1336.36,1900.29,0.352057,NA,NA,NA,NA,-0.172842813,0.001592897
137,"luo, qixin(2023)",2023,NA,32.0751,118.8068,tn,pgpf,fungi,greenhouse,fungal suspension,water,fungi yes,"1*106 pieces/ml, 150ml/root",NA,NA,1.50E+08,8.176091,pieces/root,yes,roots,NA,other,NA,unknow,bulk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no native,blueberry,NA,shrub,60,Short-term,tp,unknow,g/kg,10.57,0.08,10,12.25,0.43,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,1.97,0.45489,NA,0.3,0.48,0.470004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.147506137,0.000128944
137,"luo, qixin(2023)",2023,NA,32.0751,118.8068,pe,pgpf,fungi,greenhouse,fungal suspension,water,fungi yes,"1*106 pieces/ml, 150ml/root",NA,NA,1.50E+08,8.176091,pieces/root,yes,roots,NA,other,NA,unknow,bulk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no native,blueberry,NA,shrub,60,Short-term,tp,unknow,g/kg,10.57,0.08,10,14.44,2.3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,1.91,0.42396,NA,0.3,0.66,0.788457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.311982334,0.002542733
137,"luo, qixin(2023)",2023,NA,32.0751,118.8068,hs,pgpf,fungi,greenhouse,fungal suspension,water,fungi yes,"1*106 pieces/ml, 150ml/root",NA,NA,1.50E+08,8.176091,pieces/root,yes,roots,NA,other,NA,unknow,bulk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no native,blueberry,NA,shrub,60,Short-term,tp,unknow,g/kg,10.57,0.08,10,11.44,0.48,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,1.75,0.336472,NA,0.3,0.42,0.336472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.079096186,0.000181776
137,"luo, qixin(2023)",2023,NA,32.0751,118.8068,tn+pe,pgpf,fungi,greenhouse,fungal suspension,water,fungi yes,"1*106 pieces/ml, 150ml/root",NA,NA,1.50E+08,8.176091,pieces/root,yes,roots,NA,other,NA,unknow,bulk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no native,blueberry,NA,shrub,60,Short-term,tp,unknow,g/kg,10.57,0.08,10,12.55,0.29,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,2.1,0.518794,NA,0.3,0.48,0.470004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.171700866,5.91E-05
137,"luo, qixin(2023)",2023,NA,32.0751,118.8068,tn+hs,pgpf,fungi,greenhouse,fungal suspension,water,fungi yes,"1*106 pieces/ml, 150ml/root",NA,NA,1.50E+08,8.176091,pieces/root,yes,roots,NA,other,NA,unknow,bulk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no native,blueberry,NA,shrub,60,Short-term,tp,unknow,g/kg,10.57,0.08,10,16.38,2.49,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,1.59,0.24059,NA,0.3,0.5,0.510826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.438041279,0.002316574
137,"luo, qixin(2023)",2023,NA,32.0751,118.8068,pe+hs,pgpf,fungi,greenhouse,fungal suspension,water,fungi yes,"1*106 pieces/ml, 150ml/root",NA,NA,1.50E+08,8.176091,pieces/root,yes,roots,NA,other,NA,unknow,bulk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no native,blueberry,NA,shrub,60,Short-term,tp,unknow,g/kg,10.57,0.08,10,13.49,0.12,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,2.03,0.484892,NA,0.3,0.52,0.550046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24392887,1.36E-05
137,"luo, qixin(2023)",2023,NA,32.0751,118.8068,tn+pe+hs,pgpf,fungi,greenhouse,fungal suspension,water,fungi yes,"1*106 pieces/ml, 150ml/root",NA,NA,1.50E+08,8.176091,pieces/root,yes,roots,NA,other,NA,unknow,bulk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no native,blueberry,NA,shrub,60,Short-term,tp,unknow,g/kg,10.57,0.08,10,11.93,0.16,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,1.9,0.41871,NA,0.3,0.46,0.427444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121036436,2.37E-05
162,"guan,ti-kun(2023)",2023,NA,40.0942,116.3101,"b. subtilis buabn-01, a. pascens buayn-122",pgpr,bacteria,greenhouse,"bacterial suspension, powder",water,bacteria yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,NA,unknow,rhizosphere,8.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,fertilizer,csms: coir: vermiculite,NA,no native,purple leaf lettuce,"lactuca sativa
l.",herbaceous plants,28,Short-term,tp,unknow,g/kg,3.26,0.05,3,3.35,0.11,3,ph,8.56,8.52,-0.004684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.00719,5.23741,0.044952,NA,1.31429,1.65714,0.231797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02723315,0.000437809
162,"guan,ti-kun(2023)",2023,NA,40.0942,116.3101,"b. subtilis buabn-01, a. pascens buayn-122",pgpr,bacteria,greenhouse,"bacterial suspension, powder",water,bacteria yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,NA,unknow,rhizosphere,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,fertilizer,sms biochar,19:01,no native,purple leaf lettuce,"lactuca sativa
l.",herbaceous plants,28,Short-term,tp,unknow,g/kg,3.76,0.11,3,3.78,0.15,3,ph,8.7,8.83,0.014832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.02878,6.33094,0.451985,NA,1.65714,2.22857,0.296267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005305052,0.000810193
162,"guan,ti-kun(2023)",2023,NA,40.0942,116.3101,"b. subtilis buabn-01, a. pascens buayn-122",pgpr,bacteria,greenhouse,"bacterial suspension, powder",water,bacteria yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,NA,unknow,rhizosphere,8.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,fertilizer,sms biochar,9:01,no native,purple leaf lettuce,"lactuca sativa
l.",herbaceous plants,28,Short-term,tp,unknow,g/kg,4.13,0.8,3,4.12,0.1,3,ph,8.86,8.63,-0.026302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.70504,5.8705,0.774823,NA,0.971429,1.37143,0.344841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.002424244,0.012703532
167,"peng, xin(2023)",2023,NA,28.21897,113.47638,acinetobactre pitti,psb,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,0.25,NA,NA,NA,no,soils,farmland,cropland,NA,unknow,rhizosphere,4.57,0.659916,NA,NA,16.6,1.220108,3.27,0.514548,0.7,-0.154902,NA,NA,NA,NA,NA,NA,0.63,-0.200659,149.06,2.173361,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no native,ryegrass,NA,herbaceous plants,30,Short-term,tp,unknow,mg/kg,7428.7,199.87,3,7342.86,200,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.011622465,0.000488586
169,"song, qian(2023)",2023,"42Â° 43â²â42Â° 51â²n, 121Â° 53â²â122Â°
22â²e",42.716667,121.883333,a36 alone,pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,NA,unknow,rhizosphere,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no native,maize,NA,crop,40,Short-term,tp,unknow,g/kg,1.47,0.155885,3,1.81,0.034641,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.35,8.21,0.110653,NA,2.33,9.52,1.407527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.208064444,0.003870555
169,"song, qian(2023)",2023,"42Â° 43â²â42Â° 51â²n, 121Â° 53â²â122Â°
22â²e",42.716667,121.883333,a13 alone,pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,NA,unknow,rhizosphere,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no native,maize,NA,crop,40,Short-term,tp,unknow,g/kg,1.47,0.155885,3,1.73,0.866025,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.35,7.78,0.056856,NA,2.33,6.99,1.098612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.162859008,0.087279404
169,"song, qian(2023)",2023,"42Â° 43â²â42Â° 51â²n, 121Â° 53â²â122Â°
22â²e",42.716667,121.883333,a20 alone,pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,NA,unknow,rhizosphere,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no native,maize,NA,crop,40,Short-term,tp,unknow,g/kg,1.47,0.155885,3,1.81,0.363731,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.35,7.11,-0.033198,NA,2.33,3.99,0.537923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.208064444,0.017209611
171,"liu, yaohui(2023)",2023,"117â¦24â²121â²â² e, 27â¦46â²4â²â² n",27.767778,117.433611,ralstonia sp.,pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,10,NA,NA,NA,no,soils,NA,forest,NA,unknow,rhizosphere,5.64,0.751279,NA,NA,9.692575,0.986439,0.76,-0.119186,0.35,-0.455932,NA,NA,1.76,0.245513,NA,NA,0.28,-0.552842,162.94,2.212028,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no native,moso bamboo,NA,tree,90,Short-term,tp,unknow,g/kg,0.33,0.24,3,0.36,0.16,3,ph,5.68,5.39,-0.052406,NA,NA,NA,NA,NA,4.0795,5.39749,0.27996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.087011377,0.242152161
171,"liu, yaohui(2023)",2023,"117â¦24â²121â²â² e, 27â¦46â²4â²â² n",27.767778,117.433611,klebsiella sp.,pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,10,NA,NA,NA,no,soils,NA,forest,NA,unknow,rhizosphere,5.64,0.751279,NA,NA,9.692575,0.986439,0.76,-0.119186,0.35,-0.455932,NA,NA,1.76,0.245513,NA,NA,0.28,-0.552842,162.94,2.212028,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no native,moso bamboo,NA,tree,90,Short-term,tp,unknow,g/kg,0.33,0.24,3,0.35,0.36,3,ph,5.68,5.39,-0.052406,NA,NA,NA,NA,NA,4.0795,5.96234,0.379489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0588405,0.528961601
171,"liu, yaohui(2023)",2023,"117â¦24â²121â²â² e, 27â¦46â²4â²â² n",27.767778,117.433611,enterobacter sp.,pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,10,NA,NA,NA,no,soils,NA,forest,NA,unknow,rhizosphere,5.64,0.751279,NA,NA,9.692575,0.986439,0.76,-0.119186,0.35,-0.455932,NA,NA,1.76,0.245513,NA,NA,0.28,-0.552842,162.94,2.212028,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no native,moso bamboo,NA,tree,90,Short-term,tp,unknow,g/kg,0.33,0.24,3,0.35,0.23,3,ph,5.68,5.37,-0.056123,NA,NA,NA,NA,NA,4.0795,6.88285,0.523058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0588405,0.320254118
172,"ahmad ansari, firoz(2023)",2023,NA,27.9156,78.0785,bacillus subtilis strain fab1,pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,5,NA,NA,NA,no,seeds,NA,other,NA,unknow,rhizosphere,7.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no native,wheat,NA,crop,120,Medium-term,tp,unknow,ug/g,7474.1,1.991858,3,2767.5,2.026499,3,ph,7.65,7.6,-0.006557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.32,19.25,0.049518,NA,74.65,84.65,0.125715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.993499325,2.02E-07
172,"ahmad ansari, firoz(2023)",2023,NA,27.9156,78.0785,pseudomoNAs azotoformans strain fap3,pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,5,NA,NA,NA,no,seeds,NA,other,NA,unknow,rhizosphere,7.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no native,wheat,NA,crop,120,Medium-term,tp,unknow,ug/g,7474.1,1.991858,3,2747.5,2.009179,3,ph,7.65,7.65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.32,19.54,0.06447,NA,74.65,85.92,0.140606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.000752303,2.02E-07
172,"ahmad ansari, firoz(2023)",2023,NA,27.9156,78.0785,"bacillus subtilis strain fab1, pseudomoNAs azotoformans strain fap3",pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,5,NA,NA,NA,no,seeds,NA,other,NA,unknow,rhizosphere,7.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no native,wheat,NA,crop,120,Medium-term,tp,unknow,ug/g,7474.1,1.991858,3,2669.5,3.290897,3,ph,7.65,7.66,0.001306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.32,22.58,0.209071,NA,74.65,92.67,0.216234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.029552522,5.30E-07
172,"ahmad ansari, firoz(2023)",2023,NA,27.9156,78.0785,bacillus subtilis strain fab1,pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,5,NA,NA,NA,no,seeds,NA,other,NA,unknow,rhizosphere,8.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,stress,dry,NA,no fertilizer,NA,NA,no native,wheat,NA,crop,120,Medium-term,tp,unknow,ug/g,7410.3,1.991858,3,5324.6,1.957217,3,ph,8.52,8.41,-0.012995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.79,16.35,0.100277,NA,40.25,50.36,0.224087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.330533333,6.91E-08
172,"ahmad ansari, firoz(2023)",2023,NA,27.9156,78.0785,pseudomoNAs azotoformans strain fap3,pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,5,NA,NA,NA,no,seeds,NA,other,NA,unknow,rhizosphere,8.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,stress,dry,NA,no fertilizer,NA,NA,no native,wheat,NA,crop,120,Medium-term,tp,unknow,ug/g,7410.3,1.991858,3,5121.5,2.009179,3,ph,8.52,8.5,-0.00235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.79,17.19,0.150377,NA,40.25,62.45,0.439256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.369423559,7.54E-08
172,"ahmad ansari, firoz(2023)",2023,NA,27.9156,78.0785,"bacillus subtilis strain fab1, pseudomoNAs azotoformans strain fap3",pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,5,NA,NA,NA,no,seeds,NA,other,NA,unknow,rhizosphere,8.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,stress,dry,NA,no fertilizer,NA,NA,no native,wheat,NA,crop,120,Medium-term,tp,unknow,ug/g,7410.3,1.991858,3,5001.1,0.017321,3,ph,8.52,7.71,-0.099898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.79,18.38,0.217312,NA,40.25,68.95,0.538272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.393213036,2.41E-08
