study.id,publication,pubyear,location,Latitude,Longitude,microbial.NAme,microbial.type,inoculant.type,experimental.type,inoculum.in.tr,inoculum.in.ck,inoculum,inoculation.amount,inoculation.amount.1,soil.weight,fiNAl.inoculation.amount,log10,unit,inoculant.quantity,inoculation.location,soil.use.type,soil.origin,soil.type,sandy.or.not.sandy,extraction.part,soil.ph,log10ph,soil.tc,log10tc,soil.soc,log10soc,tn,log10tn,tp,log10tp,organic.p,log10op,tk,log10tk,an,log10an,ap,log10ap,ak,log10ak,sterilization,application.background,stress,specific.background,rate,fertilizer,fertilizer.type,supply.rate,NAtive,plant,plant.latin,plant.type,experimental.duration,experimental.periods,variable,methods,unit.1,xc,sc,nc,xe,se,ne,ph,xc.1,xe.1,RRpH,yield,xc.2,xe.2,RRyield,plant.biomass,xc.3,xe.3,RRbiomass,leaf.biomass,xc.4,xe.4,RRleaf_biomass,shoot.biomass,xc.5,xe.5,RRshoot_biomass,root.biomass,xc.6,xe.6,RRroot_biomass,plant_p_leaf,xc.7,xe.7,RR_pleaf,plant_p_grain,xc.8,xe.8,RR_pgrain,plant_p_shoot,xc.9,xe.9,RR_pshoot,plant_p_root,xc.10,xe.10,RR_proot,plant_p,xc.11,xe.11,RR_pplant,RR,Vi
215,"li, min(2022)",2022,NA,38.8714,115.5174,ma,fungi,fungi,greenhouse,fungal suspension,sterilized fungal suspension,fungi yes,NA,NA,0.5,NA,NA,NA,no,seedings+soils,NA,other,NA,unknow,bulk,NA,NA,NA,NA,12.401392,1.09347,NA,NA,NA,NA,NA,NA,NA,NA,51.9,1.715167,18.62,1.26998,NA,NA,sterilization,NA,stress,dry,NA,no fertilizer,NA,NA,no NAtive,astragalus mongholicus,NA,herbaceous plants,120,Medium-term,ap,olsen,ug/g,6.51351,0.302182,5,10.4865,1.813004,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.277966,-0.363966,NA,0.032319,0.038973,0.187212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.476210234,0.006408609
215,"li, min(2022)",2022,NA,38.8714,115.5174,ml,fungi,fungi,greenhouse,fungal suspension,sterilized fungal suspension,fungi yes,NA,NA,0.5,NA,NA,NA,no,seedings+soils,NA,other,NA,unknow,bulk,NA,NA,NA,NA,12.401392,1.09347,NA,NA,NA,NA,NA,NA,NA,NA,51.9,1.715167,18.62,1.26998,NA,NA,sterilization,NA,stress,dry,NA,no fertilizer,NA,NA,no NAtive,astragalus mongholicus,NA,herbaceous plants,120,Medium-term,ap,olsen,ug/g,6.51351,0.302182,5,11.7027,1.087847,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.40904,0.022348,NA,0.032319,0.048479,0.405465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.585941103,0.002158662
215,"li, min(2022)",2022,NA,38.8714,115.5174,pa,fungi,fungi,greenhouse,fungal suspension,sterilized fungal suspension,fungi yes,NA,NA,0.5,NA,NA,NA,no,seedings+soils,NA,other,NA,unknow,bulk,NA,NA,NA,NA,12.401392,1.09347,NA,NA,NA,NA,NA,NA,NA,NA,51.9,1.715167,18.62,1.26998,NA,NA,sterilization,NA,stress,dry,NA,no fertilizer,NA,NA,no NAtive,astragalus mongholicus,NA,herbaceous plants,120,Medium-term,ap,olsen,ug/g,6.51351,0.302182,5,10.4595,1.208595,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.377401,-0.058156,NA,0.032319,0.051806,0.47184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.473632175,0.003100824
215,"li, min(2022)",2022,NA,38.8714,115.5174,pl,fungi,fungi,greenhouse,fungal suspension,sterilized fungal suspension,fungi yes,NA,NA,0.5,NA,NA,NA,no,seedings+soils,NA,other,NA,unknow,bulk,NA,NA,NA,NA,12.401392,1.09347,NA,NA,NA,NA,NA,NA,NA,NA,51.9,1.715167,18.62,1.26998,NA,NA,sterilization,NA,stress,dry,NA,no fertilizer,NA,NA,no NAtive,astragalus mongholicus,NA,herbaceous plants,120,Medium-term,ap,olsen,ug/g,6.51351,0.302182,5,10.7568,1.208595,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.461017,0.14197,NA,0.032319,0.040399,0.223142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.501659631,0.002955255
218,"zhao, dongying(2022)",2022,morocco,31.7917,â7.0926,phosphateâsolubilizing rhizobacterium bacillus altitudinis gqyp101,psb,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,1,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,corn,NA,crop,30,Short-term,ap,unknow,mg/kg,16.19,2.68,10,28.04,3.47,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06464,1.21901,0.135402,NA,NA,NA,NA,NA,0.692015,0.894297,0.25643,NA,0.351331,0.351331,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.549238294,0.007844994
219,"anli, mohamed(2023)",2023,"31Â°5401800n, 8Â°0200800w",31.905,â8.035556,"acaulospora delicata, acaulospora leavis, acaulospora sp,
claroideoglomus claroideum, glomus aggregatum, glomus
claroides, glomus clarum, glomus deserticola, glomus het-
erosporum, glomus macrocarpum, glomus microcarpum,
glomus sp, glomus versiforme, rhizophagus intraradices,
pacispora boliviaNA",amf,amf,field,amf inoculum,sterilized amf inoculum ,amf yes,NA,NA,field,NA,NA,NA,no,soils,NA,other,NA,sandy,bulk,8.12,0.909556,NA,NA,0.0082,-2.086186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6,1.313867,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,corn,NA,crop,NA,NA,ap,olsen,mg/g,35.71,1.45,6,74.43,7.68,6,ph,7.88,7.73,-0.019219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.734428325,0.002049289
224,"brazhnikova, yeleNA v.(2022)",2022,43Â° 27â² n 77Â° 34â² e,29.0369,79.4472,penicillium bilaiae pb14,fungi,fungi,greenhouse,fungal suspension,water,fungi yes,"1*107 spore/ml, 1ml/seed",NA,0.3,10000000,7,spores/seed,yes,seeds,NA,other,NA,unknow,bulk,8.4,NA,26.5,1.423246,NA,NA,1.8,0.255273,1.7,0.230449,NA,NA,NA,NA,NA,NA,12.2,1.08636,535.3,2.728597,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,barley,NA,crop,10,Short-term,ap,olsen,mg/kg,12.5,0.4,5,14.8,0.6,5,ph,8.4,7.9,-0.061369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,0.22,0.257829,NA,NA,NA,NA,0.168898536,0.000533507
224,"brazhnikova, yeleNA v.(2022)",2022,43Â° 27â² n 77Â° 34â² e,29.0369,79.4472,p. bilaiae c11,fungi,fungi,greenhouse,fungal suspension,water,fungi yes,"1*107 spore/ml, 1ml/seed",NA,0.3,10000000,7,spores/seed,yes,seeds,NA,other,NA,unknow,bulk,8.4,NA,26.5,1.423246,NA,NA,1.8,0.255273,1.7,0.230449,NA,NA,NA,NA,NA,NA,12.2,1.08636,535.3,2.728597,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,barley,NA,crop,10,Short-term,ap,olsen,mg/kg,12.5,0.4,5,13.9,0.4,5,ph,8.4,8.2,-0.024098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,0.2,0.162519,NA,NA,NA,NA,0.106160196,0.000370423
224,"brazhnikova, yeleNA v.(2022)",2022,43Â° 27â² n 77Â° 34â² e,29.0369,79.4472,p. rubens ef5,fungi,fungi,greenhouse,fungal suspension,water,fungi yes,"1*107 spore/ml, 1ml/seed",NA,0.3,10000000,7,spores/seed,yes,seeds,NA,other,NA,unknow,bulk,8.4,NA,26.5,1.423246,NA,NA,1.8,0.255273,1.7,0.230449,NA,NA,NA,NA,NA,NA,12.2,1.08636,535.3,2.728597,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,barley,NA,crop,10,Short-term,ap,olsen,mg/kg,12.5,0.4,5,13.4,0.6,5,ph,8.4,8.1,-0.036368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,0.21,0.211309,NA,NA,NA,NA,0.069526063,0.00060578
224,"brazhnikova, yeleNA v.(2022)",2022,43Â° 27â² n 77Â° 34â² e,29.0369,79.4472,talaromyces pinophilus t14,fungi,fungi,greenhouse,fungal suspension,water,fungi yes,"1*107 spore/ml, 1ml/seed",NA,0.3,10000000,7,spores/seed,yes,seeds,NA,other,NA,unknow,bulk,8.4,NA,26.5,1.423246,NA,NA,1.8,0.255273,1.7,0.230449,NA,NA,NA,NA,NA,NA,12.2,1.08636,535.3,2.728597,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,barley,NA,crop,10,Short-term,ap,olsen,mg/kg,12.5,0.4,5,13.8,0.2,5,ph,8.4,8.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,0.21,0.211309,NA,NA,NA,NA,0.098939948,0.000246808
224,"brazhnikova, yeleNA v.(2022)",2022,43Â° 27â² n 77Â° 34â² e,29.0369,79.4472,aspergillus sp. d1,fungi,fungi,greenhouse,fungal suspension,water,fungi yes,"1*107 spore/ml, 1ml/seed",NA,0.3,10000000,7,spores/seed,yes,seeds,NA,other,NA,unknow,bulk,8.4,NA,26.5,1.423246,NA,NA,1.8,0.255273,1.7,0.230449,NA,NA,NA,NA,NA,NA,12.2,1.08636,535.3,2.728597,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,barley,NA,crop,10,Short-term,ap,olsen,mg/kg,12.5,0.4,5,14.5,0.5,5,ph,8.4,7.9,-0.061369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,0.23,0.302281,NA,NA,NA,NA,0.148420005,0.000442612
224,"brazhnikova, yeleNA v.(2022)",2022,43Â° 27â² n 77Â° 34â² e,29.0369,79.4472,penicillium bilaiae pb14,fungi,fungi,greenhouse,fungal suspension,water,fungi yes,"1*107 spore/ml, 1ml/seed",NA,0.3,10000000,7,spores/seed,yes,seeds,NA,other,NA,unknow,bulk,8.4,NA,26.5,1.423246,NA,NA,1.8,0.255273,1.7,0.230449,NA,NA,NA,NA,NA,NA,12.2,1.08636,535.3,2.728597,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,barley,NA,crop,10,Short-term,ap,olsen,mg/kg,12.2,0.3,5,15.4,0.6,5,ph,8.4,7.7,-0.087011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,0.22,0.257829,NA,NA,NA,NA,0.232931558,0.000424528
224,"brazhnikova, yeleNA v.(2022)",2022,43Â° 27â² n 77Â° 34â² e,29.0369,79.4472,p. bilaiae c11,fungi,fungi,greenhouse,fungal suspension,water,fungi yes,"1*107 spore/ml, 1ml/seed",NA,0.3,10000000,7,spores/seed,yes,seeds,NA,other,NA,unknow,bulk,8.4,NA,26.5,1.423246,NA,NA,1.8,0.255273,1.7,0.230449,NA,NA,NA,NA,NA,NA,12.2,1.08636,535.3,2.728597,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,barley,NA,crop,10,Short-term,ap,olsen,mg/kg,12.2,0.3,5,14.1,0.4,5,ph,8.4,8.9,0.05782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,0.2,0.162519,NA,NA,NA,NA,0.144738846,0.000281893
224,"brazhnikova, yeleNA v.(2022)",2022,43Â° 27â² n 77Â° 34â² e,29.0369,79.4472,p. rubens ef5,fungi,fungi,greenhouse,fungal suspension,water,fungi yes,"1*107 spore/ml, 1ml/seed",NA,0.3,10000000,7,spores/seed,yes,seeds,NA,other,NA,unknow,bulk,8.4,NA,26.5,1.423246,NA,NA,1.8,0.255273,1.7,0.230449,NA,NA,NA,NA,NA,NA,12.2,1.08636,535.3,2.728597,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,barley,NA,crop,10,Short-term,ap,olsen,mg/kg,12.2,0.3,5,13.8,0.6,5,ph,8.4,8.1,-0.036368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,0.21,0.211309,NA,NA,NA,NA,0.12323264,0.000499007
224,"brazhnikova, yeleNA v.(2022)",2022,43Â° 27â² n 77Â° 34â² e,29.0369,79.4472,talaromyces pinophilus t14,fungi,fungi,greenhouse,fungal suspension,water,fungi yes,"1*107 spore/ml, 1ml/seed",NA,0.3,10000000,7,spores/seed,yes,seeds,NA,other,NA,unknow,bulk,8.4,NA,26.5,1.423246,NA,NA,1.8,0.255273,1.7,0.230449,NA,NA,NA,NA,NA,NA,12.2,1.08636,535.3,2.728597,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,barley,NA,crop,10,Short-term,ap,olsen,mg/kg,12.2,0.3,5,14.7,0.2,5,ph,8.4,8.3,-0.011976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,0.21,0.211309,NA,NA,NA,NA,0.186411542,0.000157957
224,"brazhnikova, yeleNA v.(2022)",2022,43Â° 27â² n 77Â° 34â² e,29.0369,79.4472,aspergillus sp. d1,fungi,fungi,greenhouse,fungal suspension,water,fungi yes,"1*107 spore/ml, 1ml/seed",NA,0.3,10000000,7,spores/seed,yes,seeds,NA,other,NA,unknow,bulk,8.4,NA,26.5,1.423246,NA,NA,1.8,0.255273,1.7,0.230449,NA,NA,NA,NA,NA,NA,12.2,1.08636,535.3,2.728597,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,barley,NA,crop,10,Short-term,ap,olsen,mg/kg,12.2,0.3,5,15.6,0.2,5,ph,8.4,7.7,-0.087011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,0.23,0.302281,NA,NA,NA,NA,0.245834963,0.000153808
225,"cao, ming-ao(2022)",2022,NA,30.3503,112.2335,piriformospora indica(pi),fungi,fungi,greenhouse,fungal suspension,water,fungi yes,"2.173*107cfu/ml, 200ml/pot",NA,1.5,2897333333,9.461998,cfu/kg soil,yes,soils,NA,other,NA,unknow,rhizosphere,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.89,2.032981,97.41,1.988604,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,NA,camellia oleifera,tree,112,Medium-term,ap,olsen,mg/kg,67.7409,7.583,6,136.746,8.846,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,5.23,0.821502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.566434,0.975524,0.543615,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.881119,1.485315,0.522189,NA,NA,NA,NA,0.702435057,0.002785924
225,"cao, ming-ao(2022)",2022,NA,30.3503,112.2335,g. mosseae(fm),amf,amf,greenhouse,amf inoculum,water,amf inoculum yes,"1300spores/80g,80g/pot",NA,1.5,867,2.938019,spores/kg soil,yes,soils,NA,other,NA,unknow,rhizosphere,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.89,2.032981,97.41,1.988604,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,NA,camellia oleifera,tree,112,Medium-term,ap,olsen,mg/kg,67.7409,7.583,6,115.008,10.869,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.71,0.16404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.566434,0.73007,0.253781,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.881119,0.969231,0.09531,NA,NA,NA,NA,0.529311558,0.003577052
225,"cao, ming-ao(2022)",2022,NA,30.3503,112.2335,g. versiforme(dv),amf,amf,greenhouse,amf inoculum,water,amf inoculum yes,"1300spores/80g,80g/pot",NA,1.5,867,2.938019,spores/kg soil,yes,soils,NA,other,NA,unknow,rhizosphere,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.89,2.032981,97.41,1.988604,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,NA,camellia oleifera,tree,112,Medium-term,ap,olsen,mg/kg,67.7409,7.583,6,100.095,16.177,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.19,-0.049008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.566434,0.623077,0.09531,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.881119,0.906294,0.028171,NA,NA,NA,NA,0.390429602,0.006441787
225,"cao, ming-ao(2022)",2022,NA,30.3503,112.2335,g. intraradices(ri),amf,amf,greenhouse,amf inoculum,water,amf inoculum yes,"1300spores/80g,80g/pot",NA,1.5,867,2.938019,spores/kg soil,yes,soils,NA,other,NA,unknow,rhizosphere,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.89,2.032981,97.41,1.988604,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,NA,camellia oleifera,tree,112,Medium-term,ap,olsen,mg/kg,67.7409,7.583,6,95.2923,14.9127,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,3.18,0.323972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.566434,0.855944,0.412845,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.881119,1.258741,0.356675,NA,NA,NA,NA,0.341258877,0.006170217
225,"cao, ming-ao(2022)",2022,NA,30.3503,112.2335,"g. mosseae, g. versiforme, g. intraradices(mix)",amf,amf,greenhouse,amf inoculum,water,amf inoculum yes,"1300spores/80g,80g/pot",NA,1.5,867,2.938019,spores/kg soil,yes,soils,NA,other,NA,unknow,rhizosphere,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.89,2.032981,97.41,1.988604,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,NA,camellia oleifera,tree,112,Medium-term,ap,olsen,mg/kg,67.7409,7.583,6,116.019,9.605,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,2.83,0.207368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.566434,0.805594,0.352221,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.881119,0.956643,0.082238,NA,NA,NA,NA,0.538063837,0.003230787
226,"wang, jiyue(2022)",2022,27â¦03î°11.4î°î° n 31â¦20î°05.6î°î° e,27.053167,31.334889,bacillus cereus,pgpr,bacteria,field,bacterial suspension,water,bacteria yes,NA,NA,field,NA,NA,NA,no,soils,farmland,cropland,NA,sandy,bulk,8,0.90309,NA,NA,4.5,0.653213,0.2,-0.69897,NA,NA,NA,NA,0.65,-0.187087,30,1.477121,6,0.778151,130,2.113943,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,keitt mango,mangifera indica l. cv. keitt,tree,NA,NA,ap,olsen,mg/kg,7.21303,0.752817,5,7.52453,0.860372,5,ph,8.01135,7.78009,-0.029291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,4.6,0.021979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.042279238,0.004793411
226,"wang, jiyue(2022)",2022,27â¦03î°11.4î°î° n 31â¦20î°05.6î°î° e,27.053167,31.334889,bacillus cereus,pgpr,bacteria,field,bacterial suspension,water,bacteria yes,NA,NA,field,NA,NA,NA,no,soils,farmland,cropland,NA,sandy,bulk,8,0.90309,NA,NA,4.5,0.653213,0.2,-0.69897,NA,NA,NA,NA,0.65,-0.187087,30,1.477121,6,0.778151,130,2.113943,unsterilization,NA,no stress,NA,NA,fertilizer,100-sul,NA,no NAtive,keitt mango,mangifera indica l. cv. keitt,tree,NA,NA,ap,olsen,mg/kg,7.79414,0.860372,5,8.29805,0.914105,5,ph,7.80064,7.70043,-0.01293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,5,0.083382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.062648378,0.004864061
226,"wang, jiyue(2022)",2022,27â¦03î°11.4î°î° n 31â¦20î°05.6î°î° e,27.053167,31.334889,bacillus cereus,pgpr,bacteria,field,bacterial suspension,water,bacteria yes,NA,NA,field,NA,NA,NA,no,soils,farmland,cropland,NA,sandy,bulk,8,0.90309,NA,NA,4.5,0.653213,0.2,-0.69897,NA,NA,NA,NA,0.65,-0.187087,30,1.477121,6,0.778151,130,2.113943,unsterilization,NA,no stress,NA,NA,fertilizer,75-sul:25-fel,NA,no NAtive,keitt mango,mangifera indica l. cv. keitt,tree,NA,NA,ap,olsen,mg/kg,8.5196,0.914149,5,9.19185,1.075459,5,ph,7.85203,7.70171,-0.01933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,5.2,0.101096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07594783,0.005040501
226,"wang, jiyue(2022)",2022,27â¦03î°11.4î°î° n 31â¦20î°05.6î°î° e,27.053167,31.334889,bacillus cereus,pgpr,bacteria,field,bacterial suspension,water,bacteria yes,NA,NA,field,NA,NA,NA,no,soils,farmland,cropland,NA,sandy,bulk,8,0.90309,NA,NA,4.5,0.653213,0.2,-0.69897,NA,NA,NA,NA,0.65,-0.187087,30,1.477121,6,0.778151,130,2.113943,unsterilization,NA,no stress,NA,NA,fertilizer,50-sul:50-fel,NA,no NAtive,keitt mango,mangifera indica l. cv. keitt,tree,NA,NA,ap,olsen,mg/kg,8.716,0.967949,5,9.00348,0.967949,5,ph,7.94968,7.74026,-0.026696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,5,0.040822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032450752,0.004778218
226,"wang, jiyue(2022)",2022,27â¦03î°11.4î°î° n 31â¦20î°05.6î°î° e,27.053167,31.334889,bacillus cereus,pgpr,bacteria,field,bacterial suspension,water,bacteria yes,NA,NA,field,NA,NA,NA,no,soils,farmland,cropland,NA,sandy,bulk,8,0.90309,NA,NA,4.5,0.653213,0.2,-0.69897,NA,NA,NA,NA,0.65,-0.187087,30,1.477121,6,0.778151,130,2.113943,unsterilization,NA,no stress,NA,NA,fertilizer,25-sul:75-fel,NA,no NAtive,keitt mango,mangifera indica l. cv. keitt,tree,NA,NA,ap,olsen,mg/kg,7.99857,0.914172,5,8.69487,1.021682,5,ph,7.89957,7.76981,-0.016563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,4.7,0.065958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.083470421,0.005373967
226,"wang, jiyue(2022)",2022,27â¦03î°11.4î°î° n 31â¦20î°05.6î°î° e,27.053167,31.334889,bacillus cereus,pgpr,bacteria,field,bacterial suspension,water,bacteria yes,NA,NA,field,NA,NA,NA,no,soils,farmland,cropland,NA,sandy,bulk,8,0.90309,NA,NA,4.5,0.653213,0.2,-0.69897,NA,NA,NA,NA,0.65,-0.187087,30,1.477121,6,0.778151,130,2.113943,unsterilization,NA,no stress,NA,NA,fertilizer,100-fel,NA,no NAtive,keitt mango,mangifera indica l. cv. keitt,tree,NA,NA,ap,olsen,mg/kg,7.81022,0.914127,5,8.79507,0.967927,5,ph,7.92141,7.80064,-0.015363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,3.5,0.089612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.118758205,0.005162134
231,"chandra, priyanka(2022)",2022,"28.717â¦ n, 73.967â¦ e",28.717,73.967,funneliformis sps,amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),water,amf inoculum yes,NA,NA,10,NA,NA,NA,no,seeds,farmland,cropland,NA,sandy,rhizosphere,8.3,0.919078,NA,NA,5.8,0.763428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.33,1.12483,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,NAtive,sorghum,NA,crop,70,Short-term,ap,olsen,mg/kg,13.5,NA,NA,15.1,NA,5,ph,8.22,8.18,-0.004878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.1,34.4,0.202287,NA,2.06,5.9,1.052246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.112005058,0.26467128
