study.id,publication,pubyear,location,microbial.name,microbial.type,inoculant.type,experimental.type,inoculum.in.tr,inoculum.in.ck,inoculum,inoculation.amount,inoculation.amount.1,soil.weight,final.inoculation.amount,log10,unit,inoculant.quantity,inoculation.location,soil.use.type,soil.origin,soil.type,sandy.or.not.sandy,extraction.part,soil.ph,log10ph,soil.tc,log10tc,soil.soc,log10soc,tn,log10tn,tp,log10tp,organic.p,log10op,tk,log10tk,an,log10an,ap,log10ap,ak,log10ak,sterilization,application.background,stress,specific.background,rate,fertilizer,fertilizer.type,supply.rate,native,plant,plant.latin,plant.type,experimental.duration,experimental.periods,variable,methods,unit.1,xc,sc,nc,xe,se,ne,ph,xc.1,sc.1,nc.1,xe.1,se.1,ne.1,X.yield.xc,sc.2,nc.2,xe.2,se.2,ne.2,X.plant.biomass.xc,sc.3,nc.3,xe.3,se.3,ne.3,X.leaf.biomass.xc,sc.4,na,nc.4,xe.4,se.4,na.1,ne.4,sd.se,X.shoot.biomass.xc,sc.5,na.2,nc.5,xe.5,se.5,na.3,ne.5,sd.se.1,X.root.biomass.xc,sc.6,na.4,nc.6,xe.6,se.6,na.5,ne.6,sd.se.2,RR,Vi
105,"hu, junli(2016)",2016,na,"funneliformis
caledonium (nicolson & gerd.)",amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,na,na,3,na,na,na,no,soils,na,other,na,unknow,bulk,3.9,0.591065,na,na,na,na,na,na,na,na,na,na,na,na,na,na,90,1.954243,na,na,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,cucumber,cucumis sativus l.,herbaceous plants,56,short-term,ap,bray,mg/kg,83.2,6.4,4,93,8.2,4,ph,4.17,0.32,4,5.1,0.58,4,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1.59615,0.38462,1.98077,4,5.32692,0.78846,6.11538,4,se,0.171429,0.07619,0.247619,4,0.342857,0.095238,0.438095,4,se,0.111352145,0.003422867
105,"hu, junli(2016)",2016,na,"glomus versiforme
(karst) berch hun02b (gv)",amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,na,na,3,na,na,na,no,soils,na,other,na,unknow,bulk,3.9,0.591065,na,na,na,na,na,na,na,na,na,na,na,na,na,na,90,1.954243,na,na,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,cucumber,cucumis sativus l.,herbaceous plants,56,short-term,ap,bray,mg/kg,83.2,6.4,4,87.9,10.4,4,ph,4.17,0.32,4,4.56,0.58,4,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1.59615,0.38462,1.98077,4,5.28846,0.78846,6.07692,4,se,0.171429,0.07619,0.247619,4,0.438095,0.038095,0.47619,4,se,0.054952457,0.004978975
106,"xiao, yan(2021)",2021,"xinghua, jiangsu province, china",amf,amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,na,na,0.6,na,na,na,no,soils,farmland,cropland,na,unknow,bulk,5.35,0.728354,na,na,12.1,1.082785,1.5,0.176091,0.365,-0.437707,na,na,6.23,0.794488,na,na,na,na,na,na,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,na,trifolium repens,herbaceous plants,99,medium-term,ap,unknow,mg/kg,2.94,0.017321,3,2.2,0.103923,3,ph,5.47,0.086603,3,5.7,0.034641,3,na,na,na,na,na,na,0.809353,0.23364,3,2.26619,0.271014,3,na,na,na,na,na,na,na,na,na,0.571043,0.103417,0.67446,3,1.76259,0.09442,1.85701,3,se,0.232014,0.035972,0.267986,3,0.496403,0.070144,0.566547,3,se,-0.289952221,0.000755371
106,"xiao, yan(2021)",2021,"xinghua, jiangsu province, china",amf,amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,na,na,0.6,na,na,na,no,soils,farmland,cropland,na,unknow,bulk,5.35,0.728354,na,na,12.1,1.082785,1.5,0.176091,0.365,-0.437707,na,na,6.23,0.794488,na,na,na,na,na,na,unsterilization,na,stress,cd,10mg/kg,no fertilizer,na,na,no native,na,trifolium repens,herbaceous plants,99,medium-term,ap,unknow,mg/kg,2.44,0.069282,3,1.89,0.866025,3,ph,5.64,0.051962,3,5.73,0.121244,3,na,na,na,na,na,na,0.706835,0.102801,3,1.83453,0.130839,3,na,na,na,na,na,na,na,na,na,0.481115,0.026979,0.508094,3,1.43885,0.09892,1.53777,3,se,0.221223,0.034173,0.255396,3,0.393885,0.035971,0.429856,3,se,-0.25542121,0.070255522
106,"xiao, yan(2021)",2021,"xinghua, jiangsu province, china",amf,amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,na,na,0.6,na,na,na,no,soils,farmland,cropland,na,unknow,bulk,5.35,0.728354,na,na,12.1,1.082785,1.5,0.176091,0.365,-0.437707,na,na,6.23,0.794488,na,na,na,na,na,na,unsterilization,na,stress,cd,20mg/kg,no fertilizer,na,na,no native,na,trifolium repens,herbaceous plants,99,medium-term,ap,unknow,mg/kg,1.82,0.138564,3,1.41,0.051962,3,ph,5.87,0.069282,3,6.01,0.069282,3,na,na,na,na,na,na,0.706835,0.186911,3,1.83993,0.280367,3,na,na,na,na,na,na,na,na,na,0.517086,0.080936,0.598022,3,1.42986,0.15287,1.58273,3,se,0.188849,0.019784,0.208633,3,0.406475,0.014388,0.420863,3,se,-0.255246797,0.002384834
106,"xiao, yan(2021)",2021,"xinghua, jiangsu province, china",amf,amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,na,na,0.6,na,na,na,no,soils,farmland,cropland,na,unknow,bulk,5.35,0.728354,na,na,12.1,1.082785,1.5,0.176091,0.365,-0.437707,na,na,6.23,0.794488,na,na,na,na,na,na,unsterilization,na,stress,cd,50mg/kg,no fertilizer,na,na,no native,na,trifolium repens,herbaceous plants,99,medium-term,ap,unknow,mg/kg,2.11,0.069282,3,1.8,0.242487,3,ph,6,0.069282,3,5.89,0.051962,3,na,na,na,na,na,na,0.507194,0.102802,3,0.652878,0.102801,3,na,na,na,na,na,na,na,na,na,0.373201,0.053957,0.427158,3,0.481115,0.058453,0.539568,3,se,0.127698,0.005396,0.133094,3,0.167266,0.017986,0.185252,3,se,-0.158901283,0.006408758
106,"xiao, yan(2021)",2021,"xinghua, jiangsu province, china",amf,amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,na,na,0.6,na,na,na,no,soils,farmland,cropland,na,unknow,bulk,5.35,0.728354,na,na,12.1,1.082785,1.5,0.176091,0.365,-0.437707,na,na,6.23,0.794488,na,na,na,na,na,na,unsterilization,na,no stress,na,na,fertilizer,straw,0.008,no native,na,trifolium repens,herbaceous plants,99,medium-term,ap,unknow,mg/kg,2.65,0.069282,3,1.78,0.225167,3,ph,5.83,0.034641,3,5.9,0.034641,3,na,na,na,na,na,na,0.868705,0.028037,3,2.41187,0.186906,3,na,na,na,na,na,na,na,na,na,0.584532,0.058454,0.642986,3,1.90647,0.11241,2.01888,3,se,0.280576,0.043165,0.323741,3,0.498201,0.016187,0.514388,3,se,-0.397946276,0.00556178
106,"xiao, yan(2021)",2021,"xinghua, jiangsu province, china",amf,amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,na,na,0.6,na,na,na,no,soils,farmland,cropland,na,unknow,bulk,5.35,0.728354,na,na,12.1,1.082785,1.5,0.176091,0.365,-0.437707,na,na,6.23,0.794488,na,na,na,na,na,na,unsterilization,na,stress,cd,10mg/kg,fertilizer,straw,0.008,no native,na,trifolium repens,herbaceous plants,99,medium-term,ap,unknow,mg/kg,2.07,0.086603,3,1.61,0.051962,3,ph,5.72,0.034641,3,5.94,0.103923,3,na,na,na,na,na,na,0.782374,0.242986,3,1.83453,0.11215,3,na,na,na,na,na,na,na,na,na,0.530576,0.103417,0.633993,3,1.45683,0.06745,1.52428,3,se,0.246403,0.039568,0.285971,3,0.375899,0.010792,0.386691,3,se,-0.251314428,0.000930666
106,"xiao, yan(2021)",2021,"xinghua, jiangsu province, china",amf,amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,na,na,0.6,na,na,na,no,soils,farmland,cropland,na,unknow,bulk,5.35,0.728354,na,na,12.1,1.082785,1.5,0.176091,0.365,-0.437707,na,na,6.23,0.794488,na,na,na,na,na,na,unsterilization,na,stress,cd,20mg/kg,fertilizer,straw,0.008,no native,na,trifolium repens,herbaceous plants,99,medium-term,ap,unknow,mg/kg,1.42,0.017321,3,0.93,0.034641,3,ph,6.02,0.017321,3,5.99,0.017321,3,na,na,na,na,na,na,0.485612,0.056073,3,1.85612,0.121486,3,na,na,na,na,na,na,na,na,na,0.292266,0.071943,0.364209,3,1.44335,0.06744,1.51079,3,se,0.192446,0.043166,0.235612,3,0.410072,0.014388,0.42446,3,se,-0.423227564,0.000512077
106,"xiao, yan(2021)",2021,"xinghua, jiangsu province, china",amf,amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,na,na,0.6,na,na,na,no,soils,farmland,cropland,na,unknow,bulk,5.35,0.728354,na,na,12.1,1.082785,1.5,0.176091,0.365,-0.437707,na,na,6.23,0.794488,na,na,na,na,na,na,unsterilization,na,stress,cd,50mg/kg,fertilizer,straw,0.008,no native,na,trifolium repens,herbaceous plants,99,medium-term,ap,unknow,mg/kg,1.75,0.103923,3,1.57,0.034641,3,ph,5.99,0.017321,3,5.97,0.069282,3,na,na,na,na,na,na,0.161871,0.028037,3,1.17626,0.018689,3,na,na,na,na,na,na,na,na,na,0.130396,0.022482,0.152878,3,0.894784,0.017986,0.91277,3,se,0.026978,0.001799,0.028777,3,0.27518,0.01259,0.28777,3,se,-0.108540169,0.001337787
107,"sun, dongnian(2021)",2021,"(28â¦30â²51â²â²n, 121â¦24â²52â²â²e)","funneliformis caledonium (nicolson & gerd.) walker & schÃ¼Ãler
90036",amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,na,na,1.1,na,na,na,no,soils,farmland,cropland,na,unknow,bulk,5.62,0.749736,na,na,26.9,1.429752,na,na,0.45,-0.346787,na,na,na,na,na,na,18.9,1.276462,na,na,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,ryegrass,lolium perenne l.,herbaceous plants,60,short-term,ap,olsen,mg/kg,11.5135,0.7297,3,12.8514,0.7702,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2.89459,0.16479,3.05938,3,2.66506,0.03139,2.69645,3,sd,0.653939,0.236364,0.890303,3,0.370303,0.023636,0.393939,3,se,0.109932495,0.002536164
107,"sun, dongnian(2021)",2021,"(28â¦30â²51â²â²n, 121â¦24â²52â²â²e)","funneliformis caledonium (nicolson & gerd.) walker & schÃ¼Ãler
90036",amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,na,na,1.1,na,na,na,no,soils,farmland,cropland,na,unknow,bulk,5.62,0.749736,na,na,26.9,1.429752,na,na,0.45,-0.346787,na,na,na,na,na,na,18.9,1.276462,na,na,unsterilization,na,stress,polychlorinated biphenyls,na,no fertilizer,na,na,no native,ryegrass,lolium perenne l.,herbaceous plants,60,short-term,ap,olsen,mg/kg,7.17568,0.97297,3,8.59459,1.21622,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2.32568,0.14908,2.47476,3,2.28448,0.10201,2.38649,3,sd,0.409697,0.133939,0.543636,3,0.472727,0.086667,0.559394,3,se,0.180435405,0.012803484
114,suliasih(2019),2019,na,rhizobium radiobacter (inacc b834),pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,na,na,0.3,na,na,na,no,seedings,na,other,na,unknow,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,na,paraserianthes falcataria,tree,60,short-term,ap,olsen,ppm,1.74706,0.12101,3,1.01345,0.01512,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,-0.544574023,0.001673406
114,suliasih(2019),2019,na,klebsiella sp. (inacc b833),pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,na,na,0.3,na,na,na,no,seedings,na,other,na,unknow,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,na,paraserianthes falcataria,tree,60,short-term,ap,olsen,ppm,1.74706,0.12101,3,1.48992,0.12857,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,-0.159211948,0.004081384
114,suliasih(2019),2019,na,"rhizobium radiobacter (inacc b834), klebsiella sp. (inacc b833)",pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,na,na,0.3,na,na,na,no,seedings,na,other,na,unknow,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,na,paraserianthes falcataria,tree,60,short-term,ap,olsen,ppm,1.74706,0.12101,3,1.83782,0.09075,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.050645711,0.002411977
114,suliasih(2019),2019,na,rhizobium radiobacter (inacc b834),pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,na,na,0.3,na,na,na,no,seedings,na,other,na,unknow,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,unsterilization,na,no stress,na,na,fertilizer,palm oil mill effluent,0.1,no native,na,paraserianthes falcataria,tree,60,short-term,ap,olsen,ppm,2.15546,0.32521,3,4.05378,0.19664,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.631645621,0.008372323
114,suliasih(2019),2019,na,klebsiella sp. (inacc b833),pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,na,na,0.3,na,na,na,no,seedings,na,other,na,unknow,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,unsterilization,na,no stress,na,na,fertilizer,palm oil mill effluent,0.1,no native,na,paraserianthes falcataria,tree,60,short-term,ap,olsen,ppm,2.15546,0.32521,3,2.35966,0.2874,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.090513383,0.012532841
114,suliasih(2019),2019,na,"rhizobium radiobacter (inacc b834), klebsiella sp. (inacc b833)",pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,na,na,0.3,na,na,na,no,seedings,na,other,na,unknow,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,unsterilization,na,no stress,na,na,fertilizer,palm oil mill effluent,0.1,no native,na,paraserianthes falcataria,tree,60,short-term,ap,olsen,ppm,2.15546,0.32521,3,3.1916,0.58991,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.392518201,0.018975617
114,suliasih(2019),2019,na,rhizobium radiobacter (inacc b834),pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,na,na,0.3,na,na,na,no,seedings,na,other,na,unknow,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,unsterilization,na,no stress,na,na,fertilizer,palm oil mill effluent,0.25,no native,na,paraserianthes falcataria,tree,60,short-term,ap,olsen,ppm,2.7605,0.21933,3,2.66975,0.42353,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,-0.033426988,0.010493177
114,suliasih(2019),2019,na,klebsiella sp. (inacc b833),pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,na,na,0.3,na,na,na,no,seedings,na,other,na,unknow,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,unsterilization,na,no stress,na,na,fertilizer,palm oil mill effluent,0.25,no native,na,paraserianthes falcataria,tree,60,short-term,ap,olsen,ppm,2.7605,0.21933,3,3.11597,0.11344,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.121128677,0.002546059
114,suliasih(2019),2019,na,"rhizobium radiobacter (inacc b834), klebsiella sp. (inacc b833)",pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,na,na,0.3,na,na,na,no,seedings,na,other,na,unknow,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,unsterilization,na,no stress,na,na,fertilizer,palm oil mill effluent,0.25,no native,na,paraserianthes falcataria,tree,60,short-term,ap,olsen,ppm,2.7605,0.21933,3,3.59244,0.66554,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.263419815,0.013544839
114,suliasih(2019),2019,na,rhizobium radiobacter (inacc b834),pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,na,na,0.3,na,na,na,no,seedings,na,other,na,unknow,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,unsterilization,na,no stress,na,na,fertilizer,palm oil mill effluent,0.5,no native,na,paraserianthes falcataria,tree,60,short-term,ap,olsen,ppm,2.14034,0.46134,3,3.35042,0.50672,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.448121016,0.023111164
114,suliasih(2019),2019,na,klebsiella sp. (inacc b833),pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,na,na,0.3,na,na,na,no,seedings,na,other,na,unknow,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,unsterilization,na,no stress,na,na,fertilizer,palm oil mill effluent,0.5,no native,na,paraserianthes falcataria,tree,60,short-term,ap,olsen,ppm,2.14034,0.46134,3,2.85126,0.24958,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.286796307,0.018040599
114,suliasih(2019),2019,na,"rhizobium radiobacter (inacc b834), klebsiella sp. (inacc b833)",pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,na,na,0.3,na,na,na,no,seedings,na,other,na,unknow,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,unsterilization,na,no stress,na,na,fertilizer,palm oil mill effluent,0.5,no native,na,paraserianthes falcataria,tree,60,short-term,ap,olsen,ppm,2.14034,0.46134,3,2.07983,0.24202,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,-0.028678535,0.020000203
114,suliasih(2019),2019,na,rhizobium radiobacter (inacc b834),pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,na,na,0.3,na,na,na,no,seedings,na,other,na,unknow,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,unsterilization,na,no stress,na,na,fertilizer,palm oil mill effluent,1,no native,na,paraserianthes falcataria,tree,60,short-term,ap,olsen,ppm,2.60168,0.31765,3,3.87227,0.37815,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.397683508,0.008147888
114,suliasih(2019),2019,na,klebsiella sp. (inacc b833),pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,na,na,0.3,na,na,na,no,seedings,na,other,na,unknow,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,unsterilization,na,no stress,na,na,fertilizer,palm oil mill effluent,1,no native,na,paraserianthes falcataria,tree,60,short-term,ap,olsen,ppm,2.60168,0.31765,3,3.29748,0.2042,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.23700115,0.006247276
114,suliasih(2019),2019,na,"rhizobium radiobacter (inacc b834), klebsiella sp. (inacc b833)",pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,na,na,0.3,na,na,na,no,seedings,na,other,na,unknow,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,unsterilization,na,no stress,na,na,fertilizer,palm oil mill effluent,1,no native,na,paraserianthes falcataria,tree,60,short-term,ap,olsen,ppm,2.60168,0.31765,3,2.11765,0.11344,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,-0.205850407,0.005925536
116,"ma, chuang(2024)",2024,"(lat. 39	160 n, long. 117	40 e)","streptomyces saraceticus
31",pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,na,na,na,na,na,na,no,roots,"mix of sand, loam and perlite",other,na,unknow,bulk,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,grape,na,lianas,164,medium-term,ap,unknow,mg/kg,70.54,13.04,12,87.43,13.1,12,ph,8.04,0.07,12,7.72,0.07,12,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.214658548,0.004718614
117,"anandakumar, selvaraj(2024)",2024,"11Â°n latitude and 77Â°e longi-
tude",rhizobium sp. (bmbs),pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,na,na,2,1000000,6,cells/seed,yes,seeds,mix of soil and sand,other,sandy loam,sandy,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,no stress,na,na,no fertilizer,na,na,no native,blackgram,na,herbaceous plants,60,short-term,ap,olsen,mg/kg,16.59,0.64,6,17.87,1.14,6,na,na,na,na,na,na,na,na,na,na,na,na,na,9.65,2.97,6,11.27,1.66,6,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.074323225,0.000926317
117,"anandakumar, selvaraj(2024)",2024,"11Â°n latitude and 77Â°e longi-
tude",rhizophagus intraradices,amf,amf,greenhouse,amf spores,water,amf yes,na,na,2,1000000,6,cells/seed,yes,seeds,mix of soil and sand,other,sandy loam,sandy,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,no stress,na,na,no fertilizer,na,na,no native,blackgram,na,herbaceous plants,60,short-term,ap,olsen,mg/kg,16.59,0.64,6,18.63,1.69,6,na,na,na,na,na,na,na,na,na,na,na,na,na,9.65,2.97,6,11.31,2.31,6,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.11597308,0.001619539
117,"anandakumar, selvaraj(2024)",2024,"11Â°n latitude and 77Â°e longi-
tude","rhizobium sp. (bmbs), rhizophagus intraradices",mix,mix,greenhouse,mix suspension,water,mix yes,na,na,2,1000000,6,cells/seed,yes,seeds,mix of soil and sand,other,sandy loam,sandy,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,no stress,na,na,no fertilizer,na,na,no native,blackgram,na,herbaceous plants,60,short-term,ap,olsen,mg/kg,16.59,0.64,6,18.63,1.69,6,na,na,na,na,na,na,na,na,na,na,na,na,na,9.65,2.97,6,15.38,3.08,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.11597308,0.001619539
124,"zhang, yu",2024,nanyang normal college,nvy-101,pgpr,bacteria,greenhouse,bacterial suspension,sterilized bacterial suspension ,bacteria yes,na,na,na,na,na,na,no,roots,farmland,cropland,na,unknow,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,unsterilization,na,stress,cd,na,no fertilizer,na,na,native,sorghum,na,crop,80,short-term,ap,olsen,mg/kg,10.33,0.21,3,16.53,0.29,3,ph,6.87,0.06,3,6.05,0.01,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.470124629,0.000240354
124,"zhang, yu",2024,nanyang normal college,nvy-102,pgpr,bacteria,greenhouse,bacterial suspension,sterilized bacterial suspension ,bacteria yes,na,na,na,na,na,na,no,roots,farmland,cropland,na,unknow,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,unsterilization,na,stress,cd,na,no fertilizer,na,na,native,sorghum,na,crop,80,short-term,ap,olsen,mg/kg,10.33,0.21,3,14.2,0.1,3,ph,6.87,0.06,3,6.02,0.05,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.318189681,0.000154289
124,"zhang, yu",2024,nanyang normal college,nvy-103,pgpr,bacteria,greenhouse,bacterial suspension,sterilized bacterial suspension ,bacteria yes,na,na,na,na,na,na,no,roots,farmland,cropland,na,unknow,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,unsterilization,na,stress,cd,na,no fertilizer,na,na,native,sorghum,na,crop,80,short-term,ap,olsen,mg/kg,10.33,0.21,3,17.3,0.1,3,ph,6.87,0.06,3,6.33,0.06,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.515654218,0.000148895
124,"zhang, yu",2024,nanyang normal college,nvy-104,pgpr,bacteria,greenhouse,bacterial suspension,sterilized bacterial suspension ,bacteria yes,na,na,na,na,na,na,no,roots,farmland,cropland,na,unknow,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,unsterilization,na,stress,cd,na,no fertilizer,na,na,native,sorghum,na,crop,80,short-term,ap,olsen,mg/kg,10.33,0.21,3,11.5,0.46,3,ph,6.87,0.06,3,6.01,0.01,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.107294752,0.000671091
