study.id,publication,pubyear,location,Latitude,Longitude,microbial.name,microbial.type,inoculant.type,experimental.type,inoculum.in.tr,inoculum.in.ck,inoculum,inoculation.amount,inoculation.amount.1,soil.weight,final.inoculation.amount,log10,unit,inoculant.quantity,inoculation.location,soil.use.type,soil.origin,soil.type,sandy.or.not.sandy,extraction.part,soil.ph,log10ph,soil.tc,log10tc,soil.soc,log10soc,tn,log10tn,tp,log10tp,organic.p,log10op,tk,log10tk,an,log10an,ap,log10ap,ak,log10ak,sterilization,application.background,stress,specific.background,rate,fertilizer,fertilizer.type,supply.rate,native,plant,plant.latin,plant.type,experimental.duration,experimental.periods,variable,methods,unit.1,xc,sc,nc,xe,se,ne,ph,xc.1,xe.1,RRpH,yield,xc.2,xe.2,RRyield,plant.biomass,xc.3,xe.3,RRbiomass,leaf.biomass,xc.4,xe.4,RRleaf_biomass,shoot.biomass,xc.5,xe.5,RRshoot_biomass,root.biomass,xc.6,xe.6,RRroot_biomass,plant_p_leaf,xc.7,xe.7,RR_pleaf,plant_p_grain,xc.8,xe.8,RR_pgrain,plant_p_shoot,xc.9,xe.9,RR_pshoot,plant_p_root,xc.10,xe.10,RR_proot,plant_p,xc.11,xe.11,RR_pplant,RR,Vi
15,"el maaloum, saNAe(2020)",2020,"marrakesh, morocco",31.62947,â7.98108,"myroides odoratus, alcaligenes feacalis, alcaligenes sp. (cife â ht30), alcaligenes sp. (ht18-mrl)",psb,bacteria,greenhouse,bacterial suspension,none,bacteria yes,"1*108 cfu/ml, 10ml/2kg",NA,2kg,5.00E+08,8.69897,cfu/kg soil,yes,soils,farmland,cropland,NA,unknow,rhizosphere,8.5,0.929419,NA,NA,2.842227,0.453659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.90309,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no native,tomato,solanum lycopersicum âcampbell 33Ê¹,herbaceous plants,40,Short-term,phosphatase,acid pme,ug pnp/g/h,111.202,9.776,4,91.6497,9.1653,4,ph,7.95816,8.0151,0.007129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37,1.16,-0.166391,NA,0.3,0.15,-0.693147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.193374666,0.004432314
15,"el maaloum, saNAe(2020)",2020,"marrakesh, morocco",31.62947,â7.98108,"myroides odoratus, alcaligenes feacalis, alcaligenes sp. (cife â ht30), alcaligenes sp. (ht18-mrl)",psb,bacteria,greenhouse,bacterial suspension,none,bacteria yes,"1*108 cfu/ml, 10ml/2kg",NA,2kg,5.00E+08,8.69897,cfu/kg soil,yes,soils,farmland,cropland,NA,unknow,rhizosphere,8.5,0.929419,NA,NA,2.842227,0.453659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.90309,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no native,tomato,solanum lycopersicum âcampbell 33Ê¹,herbaceous plants,60,Short-term,phosphatase,acid pme,ug pnp/g/h,197.352,6.11,4,161.303,9.165,4,ph,7.55662,8.06556,0.065179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.07,2.61,-0.162327,NA,0.61,0.95,0.443003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.201704352,0.001046715
15,"el maaloum, saNAe(2020)",2020,"marrakesh, morocco",31.62947,â7.98108,"acaulospora scrobiculata, glomus deserticola, glomus intraradices, glomus intraradices",amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",none,amf inoculum yes,20g/pot,NA,2kg,NA,NA,NA,no,soils,farmland,cropland,NA,unknow,rhizosphere,8.5,0.929419,NA,NA,2.842227,0.453659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.90309,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,native,tomato,solanum lycopersicum âcampbell 34Ê¹,herbaceous plants,20,Short-term,phosphatase,acid pme,ug pnp/g/h,77.5967,4.888,4,56.8228,3.055,4,ph,8.18114,8.35639,0.021195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,0.13,-0.613104,NA,0.03,0.02,-0.405465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.311587247,0.001714642
15,"el maaloum, saNAe(2020)",2020,"marrakesh, morocco",31.62947,â7.98108,"acaulospora scrobiculata, glomus deserticola, glomus intraradices, glomus intraradices",amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",none,amf inoculum yes,20g/pot,NA,2kg,NA,NA,NA,no,soils,farmland,cropland,NA,unknow,rhizosphere,8.5,0.929419,NA,NA,2.842227,0.453659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.90309,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,native,tomato,solanum lycopersicum âcampbell 34Ê¹,herbaceous plants,40,Short-term,phosphatase,acid pme,ug pnp/g/h,111.202,9.776,4,33.6049,19.5519,4,ph,7.95816,7.9381,-0.002524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37,1.45,0.056753,NA,0.3,0.41,0.312375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.196676478,0.086559871
15,"el maaloum, saNAe(2020)",2020,"marrakesh, morocco",31.62947,â7.98108,"acaulospora scrobiculata, glomus deserticola, glomus intraradices, glomus intraradices",amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",none,amf inoculum yes,20g/pot,NA,2kg,NA,NA,NA,no,soils,farmland,cropland,NA,unknow,rhizosphere,8.5,0.929419,NA,NA,2.842227,0.453659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.90309,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,native,tomato,solanum lycopersicum âcampbell 34Ê¹,herbaceous plants,60,Short-term,phosphatase,acid pme,ug pnp/g/h,197.352,6.11,4,194.297,7.332,4,ph,7.55662,7.64258,0.011311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.07,2.86,-0.070856,NA,0.61,0.99,0.484246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01560102,0.000595631
15,"el maaloum, saNAe(2020)",2020,"marrakesh, morocco",31.62947,â7.98108,"myroides odoratus, alcaligenes feacalis, alcaligenes sp. (cife â ht30), alcaligenes sp. (ht18-mrl), acaulospora scrobiculata, glomus deserticola, glomus intraradices, glomus intraradices",mix,mix,greenhouse,mix inoculum,none,mix yes,"1*108 cfu/ml, 10ml/2kg, 20g/pot",NA,2kg,NA,NA,NA,no,soils,farmland,cropland,NA,unknow,rhizosphere,8.5,0.929419,NA,NA,2.842227,0.453659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.90309,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no native,tomato,solanum lycopersicum âcampbell 35Ê¹,herbaceous plants,20,Short-term,phosphatase,acid pme,ug pnp/g/h,77.5967,4.888,4,56.8228,7.943,4,ph,8.18114,8.53608,0.04247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,0.21,-0.133531,NA,0.03,0.05,0.510826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.311587247,0.005877002
15,"el maaloum, saNAe(2020)",2020,"marrakesh, morocco",31.62947,â7.98108,"myroides odoratus, alcaligenes feacalis, alcaligenes sp. (cife â ht30), alcaligenes sp. (ht18-mrl), acaulospora scrobiculata, glomus deserticola, glomus intraradices, glomus intraradices",mix,mix,greenhouse,mix inoculum,none,mix yes,"1*108 cfu/ml, 10ml/2kg, 20g/pot",NA,2kg,NA,NA,NA,no,soils,farmland,cropland,NA,unknow,rhizosphere,8.5,0.929419,NA,NA,2.842227,0.453659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.90309,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no native,tomato,solanum lycopersicum âcampbell 35Ê¹,herbaceous plants,40,Short-term,phosphatase,acid pme,ug pnp/g/h,111.202,9.776,4,75.7637,22.9433,4,ph,7.95816,8.06199,0.012963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37,1.29,-0.060169,NA,0.3,1.04,1.243194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.383729081,0.024858194
15,"el maaloum, saNAe(2020)",2020,"marrakesh, morocco",31.62947,â7.98108,"myroides odoratus, alcaligenes feacalis, alcaligenes sp. (cife â ht30), alcaligenes sp. (ht18-mrl), acaulospora scrobiculata, glomus deserticola, glomus intraradices, glomus intraradices",mix,mix,greenhouse,mix inoculum,none,mix yes,"1*108 cfu/ml, 10ml/2kg, 20g/pot",NA,2kg,NA,NA,NA,no,soils,farmland,cropland,NA,unknow,rhizosphere,8.5,0.929419,NA,NA,2.842227,0.453659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.90309,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no native,tomato,solanum lycopersicum âcampbell 35Ê¹,herbaceous plants,60,Short-term,phosphatase,acid pme,ug pnp/g/h,197.352,6.11,4,180.244,22.607,4,ph,7.55662,7.49861,-0.007706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.07,1.77,-0.550698,NA,0.61,1.78,1.07091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.090677448,0.004172451
15,"el maaloum, saNAe(2020)",2020,"marrakesh, morocco",31.62947,â7.98108,"myroides odoratus, alcaligenes feacalis, alcaligenes sp. (cife â ht30), alcaligenes sp. (ht18-mrl)",psb,bacteria,greenhouse,bacterial suspension,none,bacteria yes,"1*108 cfu/ml, 10ml/2kg",NA,2kg,5.00E+08,8.69897,cfu/kg soil,yes,soils,farmland,cropland,NA,unknow,rhizosphere,8.5,0.929419,NA,NA,2.842227,0.453659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.90309,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no native,tomato,solanum lycopersicum âcampbell 33Ê¹,herbaceous plants,20,Short-term,phosphatase,alkaline pme,g/sol/h,73.1358,36.8072,4,88.9101,17.2089,4,ph,8.18114,8.07066,-0.013596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,0.15,-0.470004,NA,0.03,0.01,-1.098612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19530776,0.072686457
15,"el maaloum, saNAe(2020)",2020,"marrakesh, morocco",31.62947,â7.98108,"myroides odoratus, alcaligenes feacalis, alcaligenes sp. (cife â ht30), alcaligenes sp. (ht18-mrl)",psb,bacteria,greenhouse,bacterial suspension,none,bacteria yes,"1*108 cfu/ml, 10ml/2kg",NA,2kg,5.00E+08,8.69897,cfu/kg soil,yes,soils,farmland,cropland,NA,unknow,rhizosphere,8.5,0.929419,NA,NA,2.842227,0.453659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.90309,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no native,tomato,solanum lycopersicum âcampbell 33Ê¹,herbaceous plants,40,Short-term,phosphatase,alkaline pme,g/sol/h,89.3881,4,4,106.119,4.302,4,ph,7.95816,8.0151,0.007129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37,1.16,-0.166391,NA,0.3,0.15,-0.693147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.171573542,0.000911472
15,"el maaloum, saNAe(2020)",2020,"marrakesh, morocco",31.62947,â7.98108,"myroides odoratus, alcaligenes feacalis, alcaligenes sp. (cife â ht30), alcaligenes sp. (ht18-mrl)",psb,bacteria,greenhouse,bacterial suspension,none,bacteria yes,"1*108 cfu/ml, 10ml/2kg",NA,2kg,5.00E+08,8.69897,cfu/kg soil,yes,soils,farmland,cropland,NA,unknow,rhizosphere,8.5,0.929419,NA,NA,2.842227,0.453659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.90309,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no native,tomato,solanum lycopersicum âcampbell 33Ê¹,herbaceous plants,60,Short-term,phosphatase,alkaline pme,g/sol/h,141.013,9.561,4,120.459,22.466,4,ph,7.55662,8.06556,0.065179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.07,2.61,-0.162327,NA,0.61,0.95,0.443003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.157542639,0.009845156
15,"el maaloum, saNAe(2020)",2020,"marrakesh, morocco",31.62947,â7.98108,"acaulospora scrobiculata, glomus deserticola, glomus intraradices, glomus intraradices",amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",none,amf inoculum yes,20g/pot,NA,2kg,NA,NA,NA,no,soils,farmland,cropland,NA,unknow,rhizosphere,8.5,0.929419,NA,NA,2.842227,0.453659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.90309,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,native,tomato,solanum lycopersicum âcampbell 34Ê¹,herbaceous plants,20,Short-term,phosphatase,alkaline pme,g/sol/h,73.1358,36.8072,4,54.4933,40.631,4,ph,8.18114,8.35639,0.021195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,0.13,-0.613104,NA,0.03,0.02,-0.405465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.294240229,0.202305958
15,"el maaloum, saNAe(2020)",2020,"marrakesh, morocco",31.62947,â7.98108,"acaulospora scrobiculata, glomus deserticola, glomus intraradices, glomus intraradices",amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",none,amf inoculum yes,20g/pot,NA,2kg,NA,NA,NA,no,soils,farmland,cropland,NA,unknow,rhizosphere,8.5,0.929419,NA,NA,2.842227,0.453659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.90309,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,native,tomato,solanum lycopersicum âcampbell 34Ê¹,herbaceous plants,40,Short-term,phosphatase,alkaline pme,g/sol/h,89.3881,4,4,114.723,11.95,4,ph,7.95816,7.9381,-0.002524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37,1.45,0.056753,NA,0.3,0.41,0.312375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.249532963,0.003213143
15,"el maaloum, saNAe(2020)",2020,"marrakesh, morocco",31.62947,â7.98108,"acaulospora scrobiculata, glomus deserticola, glomus intraradices, glomus intraradices",amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",none,amf inoculum yes,20g/pot,NA,2kg,NA,NA,NA,no,soils,farmland,cropland,NA,unknow,rhizosphere,8.5,0.929419,NA,NA,2.842227,0.453659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.90309,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,native,tomato,solanum lycopersicum âcampbell 34Ê¹,herbaceous plants,60,Short-term,phosphatase,alkaline pme,g/sol/h,141.013,9.561,4,139.101,20.555,4,ph,7.55662,7.64258,0.011311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.07,2.86,-0.070856,NA,0.61,0.99,0.484246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.013651797,0.006608304
15,"el maaloum, saNAe(2020)",2020,"marrakesh, morocco",31.62947,â7.98108,"myroides odoratus, alcaligenes feacalis, alcaligenes sp. (cife â ht30), alcaligenes sp. (ht18-mrl), acaulospora scrobiculata, glomus deserticola, glomus intraradices, glomus intraradices",mix,mix,greenhouse,mix inoculum,none,mix yes,"1*108 cfu/ml, 10ml/2kg, 20g/pot",NA,2kg,NA,NA,NA,no,soils,farmland,cropland,NA,unknow,rhizosphere,8.5,0.929419,NA,NA,2.842227,0.453659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.90309,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no native,tomato,solanum lycopersicum âcampbell 35Ê¹,herbaceous plants,20,Short-term,phosphatase,alkaline pme,g/sol/h,73.1358,36.8072,4,50.1912,15.2964,4,ph,8.18114,8.53608,0.04247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,0.21,-0.133531,NA,0.03,0.05,0.510826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.376478274,0.086540734
15,"el maaloum, saNAe(2020)",2020,"marrakesh, morocco",31.62947,â7.98108,"myroides odoratus, alcaligenes feacalis, alcaligenes sp. (cife â ht30), alcaligenes sp. (ht18-mrl), acaulospora scrobiculata, glomus deserticola, glomus intraradices, glomus intraradices",mix,mix,greenhouse,mix inoculum,none,mix yes,"1*108 cfu/ml, 10ml/2kg, 20g/pot",NA,2kg,NA,NA,NA,no,soils,farmland,cropland,NA,unknow,rhizosphere,8.5,0.929419,NA,NA,2.842227,0.453659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.90309,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no native,tomato,solanum lycopersicum âcampbell 35Ê¹,herbaceous plants,40,Short-term,phosphatase,alkaline pme,g/sol/h,89.3881,4,4,124.283,5.736,4,ph,7.95816,8.06199,0.012963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37,1.29,-0.060169,NA,0.3,1.04,1.243194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32957366,0.00103313
15,"el maaloum, saNAe(2020)",2020,"marrakesh, morocco",31.62947,â7.98108,"myroides odoratus, alcaligenes feacalis, alcaligenes sp. (cife â ht30), alcaligenes sp. (ht18-mrl), acaulospora scrobiculata, glomus deserticola, glomus intraradices, glomus intraradices",mix,mix,greenhouse,mix inoculum,none,mix yes,"1*108 cfu/ml, 10ml/2kg, 20g/pot",NA,2kg,NA,NA,NA,no,soils,farmland,cropland,NA,unknow,rhizosphere,8.5,0.929419,NA,NA,2.842227,0.453659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.90309,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no native,tomato,solanum lycopersicum âcampbell 35Ê¹,herbaceous plants,60,Short-term,phosphatase,alkaline pme,g/sol/h,141.013,9.561,4,189.771,33.46,4,ph,7.55662,7.49861,-0.007706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.07,1.77,-0.550698,NA,0.61,1.78,1.07091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.296965997,0.008921276
17,"rubio, r.(2003)",2003,NA,â42.5,â73.5,glomus etunicatum ch 110,amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",none,amf inoculum yes,NA,NA,0.7kg,NA,NA,NA,no,soils,NA,other,vilcÃºn soil,unknow,bulk,5.48,0.738781,NA,NA,104.408353,2.018735,NA,NA,0.254,-0.595166,1480,3.170262,NA,NA,NA,NA,4,0.60206,NA,NA,unsterilization,NA,no stress,NA,NA,fertilizer,soluble p,17kg/ha,native,wheat,triticum aestivum l. cv. otto,crop,180,Medium-term,phosphatase,acid pme,mg pnp/g,0.894807,NA,5,2.4281,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.00071,4.53006,-0.098845,NA,0.733179,0.550851,-0.285926,NA,NA,NA,NA,NA,NA,NA,NA,plant_p_shoot,1.69,1.77,0.046251,NA,NA,NA,NA,NA,NA,NA,NA,0.998256285,1.192784933
17,"rubio, r.(2003)",2003,NA,â42.5,â73.5,glomus etunicatum ch 110,amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",none,amf inoculum yes,NA,NA,0.7kg,NA,NA,NA,no,soils,NA,other,vilcÃºn soil,unknow,bulk,5.48,0.738781,NA,NA,104.408353,2.018735,NA,NA,0.254,-0.595166,1480,3.170262,NA,NA,NA,NA,4,0.60206,NA,NA,unsterilization,NA,no stress,NA,NA,fertilizer,soluble p,86kg/ha,native,wheat,triticum aestivum l. cv. otto,crop,180,Medium-term,phosphatase,acid pme,mg pnp/g,1.17909,NA,5,0.950732,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.68312,4.72467,0.008833,NA,0.664845,0.577023,-0.141672,NA,NA,NA,NA,NA,NA,NA,NA,plant_p_shoot,1.29,0.79,-0.490365,NA,NA,NA,NA,NA,NA,NA,NA,-0.215266019,1.192784933
17,"rubio, r.(2003)",2003,NA,â42.5,â73.5,glomus etunicatum ch 110,amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",none,amf inoculum yes,NA,NA,0.7kg,NA,NA,NA,no,soils,NA,other,vilcÃºn soil,unknow,bulk,5.48,0.738781,NA,NA,104.408353,2.018735,NA,NA,0.254,-0.595166,1480,3.170262,NA,NA,NA,NA,4,0.60206,NA,NA,unsterilization,NA,no stress,NA,NA,fertilizer,pa-rp,17kg/ha,native,wheat,triticum aestivum l. cv. otto,crop,180,Medium-term,phosphatase,acid pme,mg pnp/g,0.911345,NA,5,1.38415,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.14838,6.16354,0.395933,NA,0.489155,0.957095,0.671223,NA,NA,NA,NA,NA,NA,NA,NA,plant_p_shoot,1.88,1.53,-0.206004,NA,NA,NA,NA,NA,NA,NA,NA,0.417919982,1.192784933
17,"rubio, r.(2003)",2003,NA,â42.5,â73.5,glomus etunicatum ch 110,amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",none,amf inoculum yes,NA,NA,0.7kg,NA,NA,NA,no,soils,NA,other,vilcÃºn soil,unknow,bulk,5.48,0.738781,NA,NA,104.408353,2.018735,NA,NA,0.254,-0.595166,1480,3.170262,NA,NA,NA,NA,4,0.60206,NA,NA,unsterilization,NA,no stress,NA,NA,fertilizer,pa-rp,86kg/ha,native,wheat,triticum aestivum l. cv. otto,crop,180,Medium-term,phosphatase,acid pme,mg pnp/g,0.988016,NA,5,2.57257,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.15657,5.87611,0.130623,NA,0.572035,0.975694,0.533949,NA,NA,NA,NA,NA,NA,NA,NA,plant_p_shoot,1.41,1.97,0.334444,NA,NA,NA,NA,NA,NA,NA,NA,0.956961786,1.192784933
18,"dutta, shanti chaya(2017)",2017,dibrugarh university,27.4729,94.9126,"a consortium of glomus, gigaspora and acaulospora sp.",amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",none,amf inoculum yes,"90-120 propagules /10g, 20/pot",NA,2.5kg,80,1.90309,propagules/kg soil,yes,soils,NA,other,NA,unknow,rhizosphere,5,0.69897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,0.681241,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,native,turmeric,curcuma longa l.,herbaceous plants,90,Short-term,phosphatase,acid pme,ug pnp/g/h,9.13,0.62,5,18.11,0.62,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.752765,21.131503,1.140813,NA,NA,NA,NA,NA,NA,NA,NA,0.684898577,0.001156709
18,"dutta, shanti chaya(2017)",2017,dibrugarh university,27.4729,94.9126,"a consortium of glomus, gigaspora and acaulospora sp.",amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",none,amf inoculum yes,"90-120 propagules /10g, 20/pot",NA,2.5kg,80,1.90309,propagules/kg soil,yes,soils,NA,other,NA,unknow,rhizosphere,5,0.69897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,0.681241,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,native,turmeric,curcuma longa l.,herbaceous plants,150,Medium-term,phosphatase,acid pme,ug pnp/g/h,14.35,0.45,5,18.33,0.62,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.752765,21.131503,1.140813,NA,NA,NA,NA,NA,NA,NA,NA,0.24478912,0.000425493
18,"dutta, shanti chaya(2017)",2017,dibrugarh university,27.4729,94.9126,"a consortium of glomus, gigaspora and acaulospora sp.",amf,amf,greenhouse,"amf inoculum(consisted of soil, spores,
hyphae)",none,amf inoculum yes,"90-120 propagules /10g, 20/pot",NA,2.5kg,80,1.90309,propagules/kg soil,yes,soils,NA,other,NA,unknow,rhizosphere,5,0.69897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,0.681241,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,native,turmeric,curcuma longa l.,herbaceous plants,210,Medium-term,phosphatase,acid pme,ug pnp/g/h,8.6,0.73,5,13.89,0.48,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.752765,21.131503,1.140813,NA,NA,NA,NA,NA,NA,NA,NA,0.479406954,0.00167989
18,"dutta, shanti chaya(2017)",2017,dibrugarh university,27.4729,94.9126,"a consortium of glomus, gigaspora and acaulospora sp.,bacillus megaterium",mix,mix,greenhouse,mix inoculum,none,mix yes,"90-120 propagules /10g, 1.2*109-2*109 cfu/ml",NA,2.5kg,NA,NA,NA,no,soils,NA,other,NA,unknow,rhizosphere,5,0.69897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,0.681241,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no native,turmeric,curcuma longa l.,herbaceous plants,90,Short-term,phosphatase,acid pme,ug pnp/g/h,9.13,0.62,5,20.61,1.25,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.752765,26.065137,1.350647,NA,NA,NA,NA,NA,NA,NA,NA,0.8142107,0.001657988
