study.id,publication,pubyear,location,microbial.name,microbial.type,inoculant.type,experimental.type,inoculum.in.tr,inoculum.in.ck,inoculum,inoculation.amount,inoculation.amount.1,soil.weight,final.inoculation.amount,log10,unit,inoculant.quantity,inoculation.location,soil.use.type,soil.origin,soil.type,sandy.or.not.sandy,extraction.part,soil.ph,log10ph,soil.tc,log10tc,soil.soc,log10soc,tn,log10tn,tp,log10tp,organic.p,log10op,tk,log10tk,an,log10an,ap,log10ap,ak,log10ak,sterilization,application.background,stress,specific.background,rate,fertilizer,fertilizer.type,supply.rate,native,plant,plant.latin,plant.type,experimental.duration,experimental.periods,variable,methods,unit.1,xc,sc,nc,xe,se,ne,ph,xc.1,sc.1,nc.1,xe.1,se.1,ne.1,X.yield.xc,sc.2,nc.2,xe.2,se.2,ne.2,X.plant.biomass.xc,sc.3,nc.3,xe.3,se.3,ne.3,X.leaf.biomass.xc,sc.4,na,nc.4,xe.4,se.4,na.1,ne.4,sd.se,X.shoot.biomass.xc,sc.5,na.2,nc.5,xe.5,se.5,na.3,ne.5,sd.se.1,X.root.biomass.xc,sc.6,na.4,nc.6,xe.6,se.6,na.5,ne.6,sd.se.2,RR,Vi
260,"jiang,huanhuan(2021)",2021,"yellow river delta area of dongying prefecture, shandong, china (lat 37.5, long 118.3)",providencia rettgeri strain (tpm23),pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"1*108cfu/ml, 15ml/pot",na,1.5,1000000000,9,cfu/kg soil ,yes,soils,na,other,na,unknow,bulk,7.99,0.902547,na,na,na,na,0.18131,-0.741578,0.2789,-0.554551,na,na,2.30021,0.361767,na,na,9.31,0.96895,na,na,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,peanut,na,herbaceous plants,45,Short-term,phosphatase,alkaline pme,mg/g,566.474,23.121,3,665.896,32.37,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.221277,0.038297,0.259574,3,0.340426,0.093617,0.434043,3,sd,0.148936,0.046809,0.195745,3,0.165957,0.029788,0.195745,3,sd,0.161702319,0.001342988
260,"jiang,huanhuan(2021)",2021,"yellow river delta area of dongying prefecture, shandong, china (lat 37.5, long 118.3)",providencia rettgeri strain (tpm23),pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"1*108cfu/ml, 15ml/pot",na,1.5,1000000000,9,cfu/kg soil ,yes,soils,na,other,na,unknow,bulk,7.99,0.902547,na,na,na,na,0.18131,-0.741578,0.2789,-0.554551,na,na,2.30021,0.361767,na,na,9.31,0.96895,na,na,unsterilization,na,no stress,na,na,fertilizer,rock phosphate,na,no native,peanut,na,herbaceous plants,45,Short-term,phosphatase,alkaline pme,mg/g,598.844,34.682,3,707.514,25.434,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.774468,0.089362,0.86383,3,0.855319,0.021277,0.876596,3,sd,0.221277,0.038297,0.259574,3,0.344681,0.089362,0.434043,3,sd,0.166756287,0.001548808
266,"nikolaidou, charitini(2021)",2021,"40.4021â¦ n, 23.1533â¦ e",bacillus subtilis,pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"1*1015cfu/ml, 5ml/pot",na,2,2.50E+15,15.39794001,cfu/kg soil,yes,soils,farmland,cropland,na,sandy,rhizosphere,5.72,0.757396,na,na,12.6,1.100371,na,na,na,na,na,na,na,na,na,na,na,na,na,na,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,lettuce,na,herbaceous plants,60,Short-term,phosphatase,acid pme,umol/g/h,0.360332,0.031008,4,0.36458,0.026872,4,na,na,na,na,na,na,na,na,na,na,na,na,na,0.320375,0.147454,4,0.356568,0.093834,4,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.011720177,0.003209492
266,"nikolaidou, charitini(2021)",2021,"40.4021â¦ n, 23.1533â¦ e",bacillus subtilis,pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"1*1015cfu/ml, 5ml/pot",na,2,2.50E+15,15.39794001,cfu/kg soil,yes,soils,farmland,cropland,na,sandy,rhizosphere,5.72,0.757396,na,na,12.6,1.100371,na,na,na,na,na,na,na,na,na,na,na,na,na,na,unsterilization,na,stress,dry,na,no fertilizer,na,na,no native,lettuce,na,herbaceous plants,60,Short-term,phosphatase,acid pme,umol/g/h,0.425973,0.047546,4,0.385779,0.07028,4,na,na,na,na,na,na,na,na,na,na,na,na,na,0.089812,0.086896,4,0.136729,0.048258,4,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,-0.099111297,0.011411712
269,"he,donglan(2021)",2021,"30â¦28î°n, 114â¦21î°e",a. pittii gp-1,psb,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"1*107cfu/ml, 10ml/pot",na,0.2,500000000,8.698970004,cfu/kg soil,yes,soils,na,other,na,unknow,rhizosphere,6.9,0.838849,5.2,0.716003,na,na,6.8,0.832509,0.89,-0.05061,na,na,na,na,na,na,220,2.342423,na,na,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,soybean,na,herbaceous plants,40,Short-term,phosphatase,alkaline pme,ug/g/h,4.2,0.894427,5,7.76,0.98387,5,ph,6.91,0.33541,5,6.43,0.357771,5,na,na,na,na,na,na,0.38,0.089443,5,1.53,0.201246,5,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.613897809,0.012285298
269,"he,donglan(2021)",2021,"30â¦28î°n, 114â¦21î°e",a. pittii gp-1,psb,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"1*107cfu/ml, 10ml/pot",na,0.2,500000000,8.698970004,cfu/kg soil,yes,soils,na,other,na,unknow,rhizosphere,6.9,0.838849,5.2,0.716003,na,na,6.8,0.832509,0.89,-0.05061,na,na,na,na,na,na,220,2.342423,na,na,unsterilization,na,no stress,na,na,fertilizer,na,na,no native,soybean,na,herbaceous plants,40,Short-term,phosphatase,alkaline pme,ug/g/h,4.13,0.31305,5,9.72,1.386362,5,ph,6.76,0.156525,5,6.25,0.268328,5,na,na,na,na,na,na,0.73,0.559017,5,2.02,0.581378,5,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.855908211,0.005217753
321,"garcÃ­a-lÃ³pez, ana m.(2018)",2018,na,bacillus subtilis qst713,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"4*108cfu/l, 20ml/pot",na,0.11,7.27E+13,13.86153441,cfu/kg soil,yes,soils,na,other,na,unknow,rhizosphere,8.66,0.937518,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,wheat,na,crop,33,Short-term,phosphatase,alkaline pme,mg pnp kg/h,149,55.154329,72,145,51.760216,72,ph,8.66,0.05,3,8.62,0.04,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.64,0.01,na,72,0.67,0.01,na,72,se,0.13,0.01,na,72,0.14,0.01,na,72,se,-0.027212564,0.003672865
350,"fan, siyao(2024)",2024,"yanbiam, jilin,china","ochrobactrum sp., lysinibacillus sp",bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"1*108cfu/ml, 300ml/pot",na,4.5,6666666667,9.823908741,cfu/kg soil,yes,soils,na,other,na,unknow,rhizosphere,5.69,0.755112,na,na,69.257541,1.840467,7.46,0.872739,0.54,-0.267606,na,na,37.96,1.579326,360.27,2.556628,7.99,0.902547,149.33,2.174147,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,ginseng,na,herbaceous plants,90,Short-term,phosphatase,acid pme,na,1.18947,0.04737,4,1.32105,0.06842,4,ph,6.09046,0.02778,4,6.16062,0.02361,4,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,5.79439,0.33825,6.13264,4,6.94168,0.37594,7.31762,4,sd,0.104919045,0.001067103
350,"fan, siyao(2024)",2024,"yanbiam, jilin,china","ochrobactrum sp., lysinibacillus sp",bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"1*108cfu/ml, 300ml/pot",na,4.5,6666666667,9.823908741,cfu/kg soil,yes,soils,na,other,na,unknow,rhizosphere,5.69,0.755112,na,na,69.257541,1.840467,7.46,0.872739,0.54,-0.267606,na,na,37.96,1.579326,360.27,2.556628,7.99,0.902547,149.33,2.174147,unsterilization,na,no stress,na,na,fertilizer,spent mushroom substrate,na,no native,ginseng,na,herbaceous plants,90,Short-term,phosphatase,acid pme,na,1.18421,0.06842,4,1.34737,0.05789,4,ph,6.09081,0.025,4,6.22209,0.01528,4,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6.48082,0.37594,6.85676,4,8.11683,0.22556,8.34239,4,sd,0.129078659,0.001296045
352,"cheng, yingying(2025)",2025,"xiema, beibei district, chongqing",pseudomonas taiwanensis cylm001,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"1*108cfu/ml, 100ml/pot",na,30,333333334,8.522878746,cfu/kg soil,yes,soils,na,other,na,unknow,rhizosphere,5.8,0.763428,na,na,5.284223,0.722981,na,na,na,na,na,na,na,na,na,na,10.51,1.021603,43.92,1.642662,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,maize,na,crop,54,Short-term,phosphatase,acid pme,na,10.0283,0.34,9,12.6912,0.1133,9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.235497744,0.000136576
352,"cheng, yingying(2025)",2025,"xiema, beibei district, chongqing",enterobacter cyzm017,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"1*108cfu/ml, 100ml/pot",na,30,333333334,8.522878746,cfu/kg soil,yes,soils,na,other,na,unknow,rhizosphere,5.8,0.763428,na,na,5.284223,0.722981,na,na,na,na,na,na,na,na,na,na,10.51,1.021603,43.92,1.642662,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,maize,na,crop,54,Short-term,phosphatase,acid pme,na,10.0283,0.34,9,12.8612,0.2266,9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.248803931,0.000162212
352,"cheng, yingying(2025)",2025,"xiema, beibei district, chongqing","pseudomonas taiwanensis cylm001, enterobacter cyzm017",bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"1*108cfu/ml, 100ml/pot",na,30,333333334,8.522878746,cfu/kg soil,yes,soils,na,other,na,unknow,rhizosphere,5.8,0.763428,na,na,5.284223,0.722981,na,na,na,na,na,na,na,na,na,na,10.51,1.021603,43.92,1.642662,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,maize,na,crop,54,Short-term,phosphatase,acid pme,na,10.0283,0.34,9,13.8244,0.1133,9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.321024051,0.000135184
352,"cheng, yingying(2025)",2025,"xiema, beibei district, chongqing",pseudomonas taiwanensis cylm001,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"1*108cfu/ml, 100ml/pot",na,30,333333334,8.522878746,cfu/kg soil,yes,soils,na,other,na,unknow,rhizosphere,5.8,0.763428,na,na,5.284223,0.722981,na,na,na,na,na,na,na,na,na,na,10.51,1.021603,43.92,1.642662,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,maize,na,crop,54,Short-term,phosphatase,alkaline pme,na,3.60465,0.11628,9,4.47674,0.11628,9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.216670424,0.000190585
352,"cheng, yingying(2025)",2025,"xiema, beibei district, chongqing",enterobacter cyzm017,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"1*108cfu/ml, 100ml/pot",na,30,333333334,8.522878746,cfu/kg soil,yes,soils,na,other,na,unknow,rhizosphere,5.8,0.763428,na,na,5.284223,0.722981,na,na,na,na,na,na,na,na,na,na,10.51,1.021603,43.92,1.642662,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,maize,na,crop,54,Short-term,phosphatase,alkaline pme,na,3.60465,0.11628,9,4.65116,0.08721,9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.254891972,0.000154685
352,"cheng, yingying(2025)",2025,"xiema, beibei district, chongqing","pseudomonas taiwanensis cylm001, enterobacter cyzm017",bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"1*108cfu/ml, 100ml/pot",na,30,333333334,8.522878746,cfu/kg soil,yes,soils,na,other,na,unknow,rhizosphere,5.8,0.763428,na,na,5.284223,0.722981,na,na,na,na,na,na,na,na,na,na,10.51,1.021603,43.92,1.642662,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,maize,na,crop,54,Short-term,phosphatase,alkaline pme,na,3.60465,0.11628,9,6.13372,0.08721,9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.531576739,0.000138084
366,"jing,dawei(2024)",2024,"beijing, china",priestia megaterium,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"1*109cfu/ml, 20ml/pot",na,10.5,1904761905,9.279840697,cfu/kg soil,yes,soils,na,other,na,unknow,rhizosphere,6.54,0.815578,na,na,9.924594,0.996713,na,na,na,na,na,na,na,na,na,na,35,1.544068,94.1,1.97359,unsterilization,na,stress,dry,na,no fertilizer,na,na,no native,poplar,na,crop,180,Medium-term,phosphatase,alkaline pme,na,0.67,1.00E-05,3,0.623,0.04,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,-0.072731194,0.001374114
369,"nie, hui(2025)",2025,"31Â°7â² n, 119Â°12â² e",bacillus thuringiensis nl-11,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"1*108cfu/ml, 60ml/pot",na,5,1200000000,9.079181246,cfu/kg soil,yes,soils,na,forest,na,not sandy,rhizosphere,5.29,0.723456,6,0.778151,na,na,0.0003,-3.522879,0.44,-0.356547,na,na,na,na,na,na,2.31,0.363612,na,na,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,alfalfa,na,crop,75,Short-term,phosphatase,acid pme,na,902.9,33.67,8,1040,87.51,8,ph,5.179,0.1052,8,5.283,0.05676,8,na,na,na,na,na,na,0.06175,0.009362,8,0.2155,0.02511,8,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.141364187,0.001058858
370,"li, chong(2023)",2023,32â¦7î°47î°î° n and 119â¦13î°15î°î° e,bacillus thuringiensis nl-11,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"1*108cfu/ml, 10ml/pot",na,0.8,1250000000,9.096910013,cfu/kg soil,yes,soils,na,other,na,not sandy,bulk,7.25,0.860338,na,na,na,na,na,na,na,na,na,na,na,na,na,na,9.89,0.995196,100.25,2.001084,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,alfalfa,na,crop,90,Short-term,phosphatase,acid pme,na,1378,327.9,3,1294,116.2,3,ph,7.301,0.135,3,7.23,0.04799,3,na,na,na,na,na,na,13.32,1.037,3,16.47,0.5228,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,-0.062894977,0.021561923
370,"li, chong(2023)",2023,32â¦7î°47î°î° n and 119â¦13î°15î°î° e,bacillus thuringiensis nl-11,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"1*108cfu/ml, 10ml/pot",na,0.8,1250000000,9.096910013,cfu/kg soil,yes,soils,na,other,na,not sandy,bulk,7.25,0.860338,na,na,na,na,na,na,na,na,na,na,na,na,na,na,9.89,0.995196,100.25,2.001084,sterilization,na,no stress,na,na,no fertilizer,na,na,no native,alfalfa,na,crop,90,Short-term,phosphatase,acid pme,na,1130,146.5,3,1145,179,3,ph,7.467,0.04501,3,7.456,0.009536,3,na,na,na,na,na,na,3.198,0.8326,3,9.46,1.01,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.013187004,0.013749249
370,"li, chong(2023)",2023,32â¦7î°47î°î° n and 119â¦13î°15î°î° e,bacillus thuringiensis nl-11,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"1*108cfu/ml, 10ml/pot",na,0.8,1250000000,9.096910013,cfu/kg soil,yes,soils,na,other,na,not sandy,bulk,7.25,0.860338,na,na,na,na,na,na,na,na,na,na,na,na,na,na,9.89,0.995196,100.25,2.001084,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,alfalfa,na,crop,90,Short-term,phosphatase,pde,na,63.9,27.98,3,73.72,9.98,3,ph,7.301,0.135,3,7.23,0.04799,3,na,na,na,na,na,na,13.32,1.037,3,16.47,0.5228,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.142954771,0.070019521
370,"li, chong(2023)",2023,32â¦7î°47î°î° n and 119â¦13î°15î°î° e,bacillus thuringiensis nl-11,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"1*108cfu/ml, 10ml/pot",na,0.8,1250000000,9.096910013,cfu/kg soil,yes,soils,na,other,na,not sandy,bulk,7.25,0.860338,na,na,na,na,na,na,na,na,na,na,na,na,na,na,9.89,0.995196,100.25,2.001084,sterilization,na,no stress,na,na,no fertilizer,na,na,no native,alfalfa,na,crop,90,Short-term,phosphatase,pde,na,87.38,13.5,3,102.9,28.02,3,ph,7.467,0.04501,3,7.456,0.009536,3,na,na,na,na,na,na,3.198,0.8326,3,9.46,1.01,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.163491219,0.032672848
370,"li, chong(2023)",2023,32â¦7î°47î°î° n and 119â¦13î°15î°î° e,bacillus thuringiensis nl-11,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"1*108cfu/ml, 10ml/pot",na,0.8,1250000000,9.096910013,cfu/kg soil,yes,soils,na,other,na,not sandy,bulk,7.25,0.860338,na,na,na,na,na,na,na,na,na,na,na,na,na,na,9.89,0.995196,100.25,2.001084,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,alfalfa,na,crop,90,Short-term,phosphatase,alkaline pme,na,179.7,23.49,3,248,19.75,3,ph,7.301,0.135,3,7.23,0.04799,3,na,na,na,na,na,na,13.32,1.037,3,16.47,0.5228,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.322139952,0.007809742
370,"li, chong(2023)",2023,32â¦7î°47î°î° n and 119â¦13î°15î°î° e,bacillus thuringiensis nl-11,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"1*108cfu/ml, 10ml/pot",na,0.8,1250000000,9.096910013,cfu/kg soil,yes,soils,na,other,na,not sandy,bulk,7.25,0.860338,na,na,na,na,na,na,na,na,na,na,na,na,na,na,9.89,0.995196,100.25,2.001084,sterilization,na,no stress,na,na,no fertilizer,na,na,no native,alfalfa,na,crop,90,Short-term,phosphatase,alkaline pme,na,146.6,17.86,3,193.2,24.52,3,ph,7.467,0.04501,3,7.456,0.009536,3,na,na,na,na,na,na,3.198,0.8326,3,9.46,1.01,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.276018132,0.010316511
373,"sun, lianhao(2025)",2025,"31â¦7â² n, 119â¦12â² e",bacillus thuringiensis nl-11,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"1*108cfu/ml, 80ml/pot",na,5,1600000000,9.204119983,cfu/kg soil,yes,soils,na,forest,na,not sandy,rhizosphere,5.31,0.725095,0.4,-0.39794,3.3,0.518514,0.0051,-2.29243,1.23,0.089905,na,na,na,na,na,na,2.1,0.322219,na,na,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,alfalfa,na,crop,180,Medium-term,phosphatase,acid pme,na,1292.344329,87.427914,5,1302.12622,112.240814,5,ph,5.036,0.05748,5,4.804,0.045431,5,na,na,na,na,na,na,0.33678,0.07996,5,1.06003,0.25075,5,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.007540604,0.002401344
373,"sun, lianhao(2025)",2025,"31â¦7â² n, 119â¦12â² e",bacillus thuringiensis nl-11,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"1*108cfu/ml, 80ml/pot",na,5,1600000000,9.204119983,cfu/kg soil,yes,soils,na,forest,na,not sandy,rhizosphere,5.31,0.725095,0.4,-0.39794,3.3,0.518514,0.0051,-2.29243,1.23,0.089905,na,na,na,na,na,na,2.1,0.322219,na,na,unsterilization,na,no stress,na,na,fertilizer,peat,na,no native,alfalfa,na,crop,180,Medium-term,phosphatase,acid pme,na,1238.543928,122.28907,5,1254.390591,169.346387,5,ph,5.292,0.134967,5,5.326,0.090907,5,na,na,na,na,na,na,1.884,0.1001,5,3.34953,0.56016,5,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.012713432,0.005594923
373,"sun, lianhao(2025)",2025,"31â¦7â² n, 119â¦12â² e",bacillus thuringiensis nl-11,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"1*108cfu/ml, 80ml/pot",na,5,1600000000,9.204119983,cfu/kg soil,yes,soils,na,forest,na,not sandy,rhizosphere,5.31,0.725095,0.4,-0.39794,3.3,0.518514,0.0051,-2.29243,1.23,0.089905,na,na,na,na,na,na,2.1,0.322219,na,na,unsterilization,na,no stress,na,na,fertilizer,biochar,na,no native,alfalfa,na,crop,180,Medium-term,phosphatase,acid pme,na,1044.666845,90.011429,5,1184.352251,28.935092,5,ph,4.852,0.09368,5,4.802,0.127028,5,na,na,na,na,na,na,1.45,0.3568,5,3.00225,0.15326,5,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.125497976,0.001604182
373,"sun, lianhao(2025)",2025,"31â¦7â² n, 119â¦12â² e",bacillus thuringiensis nl-11,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"1*108cfu/ml, 80ml/pot",na,5,1600000000,9.204119983,cfu/kg soil,yes,soils,na,forest,na,not sandy,rhizosphere,5.31,0.725095,0.4,-0.39794,3.3,0.518514,0.0051,-2.29243,1.23,0.089905,na,na,na,na,na,na,2.1,0.322219,na,na,unsterilization,na,no stress,na,na,fertilizer,spent mushroom substrate,na,no native,alfalfa,na,crop,180,Medium-term,phosphatase,acid pme,na,1117.05284,16.325622,5,1183.960975,68.668709,5,ph,5.89,0.207461,5,6.596,0.065909,5,na,na,na,na,na,na,3.2512,0.74426,5,5.5822,0.8626,5,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.058171751,0.000715499
